province;red;green;blue;x;x;
8756;133;66;179;;x;
8757;175;69;52;;x;
8758;7;72;180;;x;
8759;49;75;53;;x;
8760;91;78;181;;x;
8761;133;81;54;;x;
8762;175;84;182;;x;
8763;7;87;55;;x;
8764;49;90;183;;x;
8765;91;93;56;;x;
8766;133;96;184;;x;
8767;175;99;57;;x;
8768;7;102;185;;x;
8769;49;105;58;;x;
8770;91;108;186;;x;
8771;133;111;59;;x;
8772;175;114;187;;x;
8773;7;117;60;;x;
8774;49;120;188;;x;
8775;91;123;61;;x;
8776;133;126;189;;x;
8777;175;129;62;;x;
8778;7;132;190;;x;
8779;49;135;63;;x;
8780;91;138;191;;x;
8781;133;141;64;;x;
8782;175;144;192;;x;
8783;7;147;65;;x;
8784;49;150;193;;x;
8785;91;153;66;;x;
8786;133;156;194;;x;
8787;175;159;67;;x;
8788;7;162;195;;x;
8789;49;165;68;;x;
8790;91;168;196;;x;
8791;133;171;69;;x;
8792;175;174;197;;x;
8793;7;177;70;;x;
8794;49;180;198;;x;
8795;91;183;71;;x;
8796;133;186;199;;x;
8797;175;189;72;;x;
8798;7;192;200;;x;
8799;49;195;73;;x;
8800;91;198;201;;x;
8801;133;201;74;;x;
8802;175;204;202;;x;
8803;7;207;75;;x;
8804;49;210;203;;x;
8805;91;0;76;;x;
8806;133;3;204;;x;
8807;175;6;77;;x;
8808;7;9;205;;x;
8809;49;12;78;;x;
8810;91;15;206;;x;
8811;133;18;79;;x;
8812;175;21;207;;x;
8813;7;24;80;;x;
8814;49;27;208;;x;
8815;91;30;81;;x;
8816;133;33;209;;x;
8817;175;36;82;;x;
8818;7;39;210;;x;
8819;49;42;83;;x;
8820;91;45;211;;x;
8821;133;48;84;;x;
8822;175;51;212;;x;
8823;7;54;85;;x;
8824;49;57;213;;x;
8825;91;60;86;;x;
8826;133;63;214;;x;
8827;175;66;87;;x;
8828;7;69;215;;x;
8829;49;72;88;;x;
8830;91;75;216;;x;
8831;133;78;89;;x;
8832;175;81;217;;x;
8833;7;84;90;;x;
8834;49;87;218;;x;
8835;91;90;91;;x;
8836;133;93;219;;x;
8837;175;96;92;;x;
8838;7;99;220;;x;
8839;49;102;93;;x;
8840;91;105;221;;x;
8841;133;108;94;;x;
8842;175;111;222;;x;
8843;7;114;95;;x;
8844;49;117;223;;x;
8845;91;120;96;;x;
8846;133;123;224;;x;
8847;175;126;97;;x;
8848;7;129;225;;x;
8849;49;132;98;;x;
8850;91;135;226;;x;
8851;133;138;99;;x;
8852;175;141;227;;x;
8853;8;144;0;;x;
8854;50;147;128;;x;
8855;92;150;1;;x;
8856;134;153;129;;x;
8857;176;156;2;;x;
8858;8;159;130;;x;
8859;50;162;3;;x;
8860;92;165;131;;x;
8861;134;168;4;;x;
8862;176;171;132;;x;
8863;8;174;5;;x;
8864;50;177;133;;x;
8865;92;180;6;;x;
8866;134;183;134;;x;
8867;176;186;7;;x;
8868;8;189;135;;x;
8869;50;192;8;;x;
8870;92;195;136;;x;
8871;134;198;9;;x;
8872;176;201;137;;x;
8873;8;204;10;;x;
8874;50;207;138;;x;
8875;92;210;11;;x;
8876;134;0;139;;x;
8877;176;3;12;;x;
8878;8;6;140;;x;
8879;50;9;13;;x;
8880;92;12;141;;x;
8881;134;15;14;;x;
8882;176;18;142;;x;
8883;8;21;15;;x;
8884;50;24;143;;x;
8885;92;27;16;;x;
8886;134;30;144;;x;
8887;176;33;17;;x;
8888;8;36;145;;x;
8889;50;39;18;;x;
8890;92;42;146;;x;
8891;134;45;19;;x;
8892;176;48;147;;x;
8893;8;51;20;;x;
8894;50;54;148;;x;
8895;92;57;21;;x;
8896;134;60;149;;x;
8897;176;63;22;;x;
8898;8;66;150;;x;
8899;50;69;23;;x;
8900;92;72;151;;x;
8901;134;75;24;;x;
8902;176;78;152;;x;
8903;8;81;25;;x;
8904;50;84;153;;x;
8905;92;87;26;;x;
8906;134;90;154;;x;
8907;176;93;27;;x;
8908;8;96;155;;x;
8909;50;99;28;;x;
8910;92;102;156;;x;
8911;134;105;29;;x;
8912;176;108;157;;x;
8913;8;111;30;;x;
8914;50;114;158;;x;
8915;92;117;31;;x;
8916;134;120;159;;x;
8917;176;123;32;;x;
8918;8;126;160;;x;
8919;50;129;33;;x;
8920;92;132;161;;x;
8921;134;135;34;;x;
8922;176;138;162;;x;
8923;8;141;35;;x;
8924;50;144;163;;x;
8925;92;147;36;;x;
8926;134;150;164;;x;
8927;176;153;37;;x;
8928;8;156;165;;x;
8929;50;159;38;;x;
8930;92;162;166;;x;
8931;134;165;39;;x;
8932;176;168;167;;x;
8933;8;171;40;;x;
8934;50;174;168;;x;
8935;92;177;41;;x;
8936;134;180;169;;x;
8937;176;183;42;;x;
8938;8;186;170;;x;
8939;50;189;43;;x;
8940;92;192;171;;x;
8941;134;195;44;;x;
8942;176;198;172;;x;
8943;8;201;45;;x;
8944;50;204;173;;x;
8945;92;207;46;;x;
8946;134;210;174;;x;
8947;176;0;47;;x;
8948;8;3;175;;x;
8949;50;6;48;;x;
8950;92;9;176;;x;
8951;134;12;49;;x;
8952;176;15;177;;x;
8953;8;18;50;;x;
8954;50;21;178;;x;
8955;92;24;51;;x;
8956;134;27;179;;x;
8957;176;30;52;;x;
8958;8;33;180;;x;
8959;50;36;53;;x;
8960;92;39;181;;x;
8961;134;42;54;;x;
8962;176;45;182;;x;
8963;8;48;55;;x;
8964;50;51;183;;x;
8965;92;54;56;;x;
8966;134;57;184;;x;
8967;176;60;57;;x;
8968;8;63;185;;x;
8969;50;66;58;;x;
8970;92;69;186;;x;
8971;134;72;59;;x;
8972;176;75;187;;x;
8973;8;78;60;;x;
8974;50;81;188;;x;
8975;92;84;61;;x;
8976;134;87;189;;x;
8977;176;90;62;;x;
8978;8;93;190;;x;
8979;50;96;63;;x;
8980;92;99;191;;x;
8981;134;102;64;;x;
8982;176;105;192;;x;
8983;8;108;65;;x;
8984;50;111;193;;x;
8985;92;114;66;;x;
8986;134;117;194;;x;
8987;176;120;67;;x;
8988;8;123;195;;x;
8989;50;126;68;;x;
8990;92;129;196;;x;
8991;134;132;69;;x;
8992;176;135;197;;x;
8993;8;138;70;;x;
8994;50;141;198;;x;
8995;92;144;71;;x;
8996;134;147;199;;x;
8997;176;150;72;;x;
8998;8;153;200;;x;
8999;50;156;73;;x;
9000;92;159;201;;x;
9001;134;162;74;;x;
9002;176;165;202;;x;
9003;8;168;75;;x;
9004;50;171;203;;x;
9005;92;174;76;;x;
9006;134;177;204;;x;
9007;176;180;77;;x;
9008;8;183;205;;x;
9009;50;186;78;;x;
9010;92;189;206;;x;
9011;134;192;79;;x;
9012;176;195;207;;x;
9013;8;198;80;;x;
9014;50;201;208;;x;
9015;92;204;81;;x;
9016;134;207;209;;x;
9017;176;210;82;;x;
9018;8;0;210;;x;
9019;50;3;83;;x;
9020;92;6;211;;x;
9021;134;9;84;;x;
9022;176;12;212;;x;
9023;8;15;85;;x;
9024;50;18;213;;x;
9025;92;21;86;;x;
9026;134;24;214;;x;
9027;176;27;87;;x;
9028;8;30;215;;x;
9029;50;33;88;;x;
9030;92;36;216;;x;
9031;134;39;89;;x;
9032;176;42;217;;x;
9033;8;45;90;;x;
9034;50;48;218;;x;
9035;92;51;91;;x;
9036;134;54;219;;x;
9037;176;57;92;;x;
9038;8;60;220;;x;
9039;50;63;93;;x;
9040;92;66;221;;x;
9041;134;69;94;;x;
9042;176;72;222;;x;
9043;8;75;95;;x;
9044;50;78;223;;x;
9045;92;81;96;;x;
9046;134;84;224;;x;
9047;176;87;97;;x;
9048;8;90;225;;x;
9049;50;93;98;;x;
9050;92;96;226;;x;
9051;134;99;99;;x;
9052;176;102;227;;x;
9053;8;105;0;;x;
9054;50;108;128;;x;
9055;92;111;1;;x;
9056;134;114;129;;x;
9057;176;117;2;;x;
9058;8;120;130;;x;
9059;50;123;3;;x;
9060;92;126;131;;x;
9061;134;129;4;;x;
9062;176;132;132;;x;
9063;8;135;5;;x;
9064;50;138;133;;x;
9065;92;141;6;;x;
9066;134;144;134;;x;
9067;176;147;7;;x;
9068;8;150;135;;x;
9069;50;153;8;;x;
9070;92;156;136;;x;
9071;134;159;9;;x;
9072;176;162;137;;x;
9073;8;165;10;;x;
9074;50;168;138;;x;
9075;92;171;11;;x;
9076;134;174;139;;x;
9077;176;177;12;;x;
9078;8;180;140;;x;
9079;50;183;13;;x;
9080;92;186;141;;x;
9081;134;189;14;;x;
9082;176;192;142;;x;
9083;8;195;15;;x;
9084;50;198;143;;x;
9085;92;201;16;;x;
9086;134;204;144;;x;
9087;176;207;17;;x;
9088;8;210;145;;x;
9089;50;0;18;;x;
9090;92;3;146;;x;
9091;134;6;19;;x;
9092;176;9;147;;x;
9093;8;12;20;;x;
9094;50;15;148;;x;
9095;92;18;21;;x;
9096;134;21;149;;x;
9097;176;24;22;;x;
9098;8;27;150;;x;
9099;50;30;23;;x;
9100;92;33;151;;x;
9101;134;36;24;;x;
9102;176;39;152;;x;
9103;8;42;25;;x;
9104;50;45;153;;x;
9105;92;48;26;;x;
9106;134;51;154;;x;
9107;176;54;27;;x;
9108;8;57;155;;x;
9109;50;60;28;;x;
9110;92;63;156;;x;
9111;134;66;29;;x;
9112;176;69;157;;x;
9113;8;72;30;;x;
9114;50;75;158;;x;
9115;92;78;31;;x;
9116;134;81;159;;x;
9117;176;84;32;;x;
9118;8;87;160;;x;
9119;50;90;33;;x;
9120;92;93;161;;x;
9121;134;96;34;;x;
9122;176;99;162;;x;
9123;8;102;35;;x;
9124;50;105;163;;x;
9125;92;108;36;;x;
9126;134;111;164;;x;
9127;176;114;37;;x;
9128;8;117;165;;x;
9129;50;120;38;;x;
9130;92;123;166;;x;
9131;134;126;39;;x;
9132;176;129;167;;x;
9133;8;132;40;;x;
9134;50;135;168;;x;
9135;92;138;41;;x;
9136;134;141;169;;x;
9137;176;144;42;;x;
9138;8;147;170;;x;
9139;50;150;43;;x;
9140;92;153;171;;x;
9141;134;156;44;;x;
9142;176;159;172;;x;
9143;8;162;45;;x;
9144;50;165;173;;x;
9145;92;168;46;;x;
9146;134;171;174;;x;
9147;176;174;47;;x;
9148;8;177;175;;x;
9149;50;180;48;;x;
9150;92;183;176;;x;
9151;134;186;49;;x;
9152;176;189;177;;x;
9153;8;192;50;;x;
9154;50;195;178;;x;
9155;92;198;51;;x;
9156;134;201;179;;x;
9157;176;204;52;;x;
9158;8;207;180;;x;
9159;50;210;53;;x;
9160;92;0;181;;x;
9161;134;3;54;;x;
9162;176;6;182;;x;
9163;8;9;55;;x;
9164;50;12;183;;x;
9165;92;15;56;;x;
9166;134;18;184;;x;
9167;176;21;57;;x;
9168;8;24;185;;x;
9169;50;27;58;;x;
9170;92;30;186;;x;
9171;134;33;59;;x;
9172;176;36;187;;x;
9173;8;39;60;;x;
9174;50;42;188;;x;
9175;92;45;61;;x;
9176;134;48;189;;x;
9177;176;51;62;;x;
9178;8;54;190;;x;
9179;50;57;63;;x;
9180;92;60;191;;x;
9181;134;63;64;;x;
9182;176;66;192;;x;
9183;8;69;65;;x;
9184;50;72;193;;x;
9185;92;75;66;;x;
9186;134;78;194;;x;
9187;176;81;67;;x;
9188;8;84;195;;x;
9189;50;87;68;;x;
9190;92;90;196;;x;
9191;134;93;69;;x;
9192;176;96;197;;x;
9193;8;99;70;;x;
9194;50;102;198;;x;
9195;92;105;71;;x;
9196;134;108;199;;x;
9197;176;111;72;;x;
9198;8;114;200;;x;
9199;50;117;73;;x;
9200;92;120;201;;x;
9201;134;123;74;;x;
9202;176;126;202;;x;
9203;8;129;75;;x;
9204;50;132;203;;x;
9205;92;135;76;;x;
9206;134;138;204;;x;
9207;176;141;77;;x;
9208;8;144;205;;x;
9209;50;147;78;;x;
9210;92;150;206;;x;
9211;134;153;79;;x;
9212;176;156;207;;x;
9213;8;159;80;;x;
9214;50;162;208;;x;
9215;92;165;81;;x;
9216;134;168;209;;x;
9217;176;171;82;;x;
9218;8;174;210;;x;
9219;50;177;83;;x;
9220;92;180;211;;x;
9221;134;183;84;;x;
9222;176;186;212;;x;
9223;8;189;85;;x;
9224;50;192;213;;x;
9225;92;195;86;;x;
9226;134;198;214;;x;
9227;176;201;87;;x;
9228;8;204;215;;x;
9229;50;207;88;;x;
9230;92;210;216;;x;
9231;134;0;89;;x;
9232;176;3;217;;x;
9233;8;6;90;;x;
9234;50;9;218;;x;
9235;92;12;91;;x;
9236;134;15;219;;x;
9237;176;18;92;;x;
9238;8;21;220;;x;
9239;50;24;93;;x;
9240;92;27;221;;x;
9241;134;30;94;;x;
9242;176;33;222;;x;
9243;8;36;95;;x;
9244;50;39;223;;x;
9245;92;42;96;;x;
9246;134;45;224;;x;
9247;176;48;97;;x;
9248;8;51;225;;x;
9249;50;54;98;;x;
9250;92;57;226;;x;
9251;134;60;99;;x;
9252;176;63;227;;x;
9253;8;66;0;;x;
9254;50;69;128;;x;
9255;92;72;1;;x;
9256;134;75;129;;x;
9257;176;78;2;;x;
9258;8;81;130;;x;
9259;50;84;3;;x;
9260;92;87;131;;x;
9261;134;90;4;;x;
9262;176;93;132;;x;
9263;8;96;5;;x;
9264;50;99;133;;x;
9265;92;102;6;;x;
9266;134;105;134;;x;
9267;176;108;7;;x;
9268;8;111;135;;x;
9269;50;114;8;;x;
9270;92;117;136;;x;
9271;134;120;9;;x;
9272;176;123;137;;x;
9273;8;126;10;;x;
9274;50;129;138;;x;
9275;92;132;11;;x;
9276;134;135;139;;x;
9277;176;138;12;;x;
9278;8;141;140;;x;
9279;50;144;13;;x;
9280;92;147;141;;x;
9281;134;150;14;;x;
9282;176;153;142;;x;
9283;8;156;15;;x;
9284;50;159;143;;x;
9285;92;162;16;;x;
9286;134;165;144;;x;
9287;176;168;17;;x;
9288;8;171;145;;x;
9289;50;174;18;;x;
9290;92;177;146;;x;
9291;134;180;19;;x;
9292;176;183;147;;x;
9293;8;186;20;;x;
9294;50;189;148;;x;
9295;92;192;21;;x;
9296;134;195;149;;x;
9297;176;198;22;;x;
9298;8;201;150;;x;
9299;50;204;23;;x;
9300;92;207;151;;x;
9301;134;210;24;;x;
9302;176;0;152;;x;
9303;8;3;25;;x;
9304;50;6;153;;x;
9305;92;9;26;;x;
9306;134;12;154;;x;
9307;176;15;27;;x;
9308;8;18;155;;x;
9309;50;21;28;;x;
9310;92;24;156;;x;
9311;134;27;29;;x;
9312;176;30;157;;x;
9313;8;33;30;;x;
9314;50;36;158;;x;
9315;92;39;31;;x;
9316;134;42;159;;x;
9317;176;45;32;;x;
9318;8;48;160;;x;
9319;50;51;33;;x;
9320;92;54;161;;x;
9321;134;57;34;;x;
9322;176;60;162;;x;
9323;8;63;35;;x;
9324;50;66;163;;x;
9325;92;69;36;;x;
9326;134;72;164;;x;
9327;176;75;37;;x;
9328;8;78;165;;x;
9329;50;81;38;;x;
9330;92;84;166;;x;
9331;134;87;39;;x;
9332;176;90;167;;x;
9333;8;93;40;;x;
9334;50;96;168;;x;
9335;92;99;41;;x;
9336;134;102;169;;x;
9337;176;105;42;;x;
9338;8;108;170;;x;
9339;50;111;43;;x;
9340;92;114;171;;x;
9341;134;117;44;;x;
9342;176;120;172;;x;
9343;8;123;45;;x;
9344;50;126;173;;x;
9345;92;129;46;;x;
9346;134;132;174;;x;
9347;176;135;47;;x;
9348;8;138;175;;x;
9349;50;141;48;;x;
9350;92;144;176;;x;
9351;134;147;49;;x;
9352;176;150;177;;x;
9353;8;153;50;;x;
9354;50;156;178;;x;
9355;92;159;51;;x;
9356;134;162;179;;x;
9357;176;165;52;;x;
9358;8;168;180;;x;
9359;50;171;53;;x;
9360;92;174;181;;x;
9361;134;177;54;;x;
9362;176;180;182;;x;
9363;8;183;55;;x;
9364;50;186;183;;x;
9365;92;189;56;;x;
9366;134;192;184;;x;
9367;176;195;57;;x;
9368;8;198;185;;x;
9369;50;201;58;;x;
9370;92;204;186;;x;
9371;134;207;59;;x;
9372;176;210;187;;x;
9373;8;0;60;;x;
9374;50;3;188;;x;
9375;92;6;61;;x;
9376;134;9;189;;x;
9377;176;12;62;;x;
9378;8;15;190;;x;
9379;50;18;63;;x;
9380;92;21;191;;x;
9381;134;24;64;;x;
9382;176;27;192;;x;
9383;8;30;65;;x;
9384;50;33;193;;x;
9385;92;36;66;;x;
9386;134;39;194;;x;
9387;176;42;67;;x;
9388;8;45;195;;x;
9389;50;48;68;;x;
9390;92;51;196;;x;
9391;134;54;69;;x;
9392;176;57;197;;x;
9393;8;60;70;;x;
9394;50;63;198;;x;
9395;92;66;71;;x;
9396;134;69;199;;x;
9397;176;72;72;;x;
9398;8;75;200;;x;
9399;50;78;73;;x;
9400;92;81;201;;x;
9401;134;84;74;;x;
9402;176;87;202;;x;
9403;8;90;75;;x;
9404;50;93;203;;x;
9405;92;96;76;;x;
9406;134;99;204;;x;
9407;176;102;77;;x;
9408;8;105;205;;x;
9409;50;108;78;;x;
9410;92;111;206;;x;
9411;134;114;79;;x;
9412;176;117;207;;x;
9413;8;120;80;;x;
9414;50;123;208;;x;
9415;92;126;81;;x;
9416;134;129;209;;x;
9417;176;132;82;;x;
9418;8;135;210;;x;
9419;50;138;83;;x;
9420;92;141;211;;x;
9421;134;144;84;;x;
9422;176;147;212;;x;
9423;8;150;85;;x;
9424;50;153;213;;x;
9425;92;156;86;;x;
9426;134;159;214;;x;
9427;176;162;87;;x;
9428;8;165;215;;x;
9429;50;168;88;;x;
9430;92;171;216;;x;
9431;134;174;89;;x;
9432;176;177;217;;x;
9433;8;180;90;;x;
9434;50;183;218;;x;
9435;92;186;91;;x;
9436;134;189;219;;x;
9437;176;192;92;;x;
9438;8;195;220;;x;
9439;50;198;93;;x;
9440;92;201;221;;x;
9441;134;204;94;;x;
9442;176;207;222;;x;
9443;8;210;95;;x;
9444;50;0;223;;x;
9445;92;3;96;;x;
9446;134;6;224;;x;
9447;176;9;97;;x;
9448;8;12;225;;x;
9449;50;15;98;;x;
9450;92;18;226;;x;
9451;134;21;99;;x;
9452;176;24;227;;x;
9453;8;27;0;;x;
9454;50;30;128;;x;
9455;92;33;1;;x;
9456;134;36;129;;x;
9457;176;39;2;;x;
9458;8;42;130;;x;
9459;50;45;3;;x;
9460;92;48;131;;x;
9461;134;51;4;;x;
9462;176;54;132;;x;
9463;8;57;5;;x;
9464;50;60;133;;x;
9465;92;63;6;;x;
9466;134;66;134;;x;
9467;176;69;7;;x;
9468;8;72;135;;x;
9469;50;75;8;;x;
9470;92;78;136;;x;
9471;134;81;9;;x;
9472;176;84;137;;x;
9473;8;87;10;;x;
9474;50;90;138;;x;
9475;92;93;11;;x;
9476;134;96;139;;x;
9477;176;99;12;;x;
9478;8;102;140;;x;
9479;50;105;13;;x;
9480;92;108;141;;x;
9481;134;111;14;;x;
9482;176;114;142;;x;
9483;8;117;15;;x;
9484;50;120;143;;x;
9485;92;123;16;;x;
9486;134;126;144;;x;
9487;176;129;17;;x;
9488;8;132;145;;x;
9489;50;135;18;;x;
9490;92;138;146;;x;
9491;134;141;19;;x;
9492;176;144;147;;x;
9493;8;147;20;;x;
9494;50;150;148;;x;
9495;92;153;21;;x;
9496;134;156;149;;x;
9497;176;159;22;;x;
9498;8;162;150;;x;
9499;50;165;23;;x;
9500;92;168;151;;x;
9501;134;171;24;;x;
9502;176;174;152;;x;
9503;8;177;25;;x;
9504;50;180;153;;x;
9505;92;183;26;;x;
9506;134;186;154;;x;
9507;176;189;27;;x;
9508;8;192;155;;x;
9509;50;195;28;;x;
9510;92;198;156;;x;
9511;134;201;29;;x;
9512;176;204;157;;x;
9513;8;207;30;;x;
9514;50;210;158;;x;
9515;92;0;31;;x;
9516;134;3;159;;x;
9517;176;6;32;;x;
9518;8;9;160;;x;
9519;50;12;33;;x;
9520;92;15;161;;x;
9521;134;18;34;;x;
9522;176;21;162;;x;
9523;8;24;35;;x;
9524;50;27;163;;x;
9525;92;30;36;;x;
9526;134;33;164;;x;
9527;176;36;37;;x;
9528;8;39;165;;x;
9529;50;42;38;;x;
9530;92;45;166;;x;
9531;134;48;39;;x;
9532;176;51;167;;x;
9533;8;54;40;;x;
9534;50;57;168;;x;
9535;92;60;41;;x;
9536;134;63;169;;x;
9537;176;66;42;;x;
9538;8;69;170;;x;
9539;50;72;43;;x;
9540;92;75;171;;x;
9541;134;78;44;;x;
9542;176;81;172;;x;
9543;8;84;45;;x;
9544;50;87;173;;x;
9545;92;90;46;;x;
9546;134;93;174;;x;
9547;176;96;47;;x;
9548;8;99;175;;x;
9549;50;102;48;;x;
9550;92;105;176;;x;
9551;134;108;49;;x;
9552;176;111;177;;x;
9553;8;114;50;;x;
9554;50;117;178;;x;
9555;92;120;51;;x;
9556;134;123;179;;x;
9557;176;126;52;;x;
9558;8;129;180;;x;
9559;50;132;53;;x;
9560;92;135;181;;x;
9561;134;138;54;;x;
9562;176;141;182;;x;
9563;8;144;55;;x;
9564;50;147;183;;x;
9565;92;150;56;;x;
9566;134;153;184;;x;
9567;176;156;57;;x;
9568;8;159;185;;x;
9569;50;162;58;;x;
9570;92;165;186;;x;
9571;134;168;59;;x;
9572;176;171;187;;x;
9573;8;174;60;;x;
9574;50;177;188;;x;
9575;92;180;61;;x;
9576;134;183;189;;x;
9577;176;186;62;;x;
9578;8;189;190;;x;
9579;50;192;63;;x;
9580;92;195;191;;x;
9581;134;198;64;;x;
9582;176;201;192;;x;
9583;8;204;65;;x;
9584;50;207;193;;x;
9585;92;210;66;;x;
9586;134;0;194;;x;
9587;176;3;67;;x;
9588;8;6;195;;x;
9589;50;9;68;;x;
9590;92;12;196;;x;
9591;134;15;69;;x;
9592;176;18;197;;x;
9593;8;21;70;;x;
9594;50;24;198;;x;
9595;92;27;71;;x;
9596;134;30;199;;x;
9597;176;33;72;;x;
9598;8;36;200;;x;
9599;50;39;73;;x;
9600;92;42;201;;x;
9601;134;45;74;;x;
9602;176;48;202;;x;
9603;8;51;75;;x;
9604;50;54;203;;x;
9605;92;57;76;;x;
9606;134;60;204;;x;
9607;176;63;77;;x;
9608;8;66;205;;x;
9609;50;69;78;;x;
9610;92;72;206;;x;
9611;134;75;79;;x;
9612;176;78;207;;x;
9613;8;81;80;;x;
9614;50;84;208;;x;
9615;92;87;81;;x;
9616;134;90;209;;x;
9617;176;93;82;;x;
9618;8;96;210;;x;
9619;50;99;83;;x;
9620;92;102;211;;x;
9621;134;105;84;;x;
9622;176;108;212;;x;
9623;8;111;85;;x;
9624;50;114;213;;x;
9625;92;117;86;;x;
9626;134;120;214;;x;
9627;176;123;87;;x;
9628;8;126;215;;x;
9629;50;129;88;;x;
9630;92;132;216;;x;
9631;134;135;89;;x;
9632;176;138;217;;x;
9633;8;141;90;;x;
9634;50;144;218;;x;
9635;92;147;91;;x;
9636;134;150;219;;x;
9637;176;153;92;;x;
9638;8;156;220;;x;
9639;50;159;93;;x;
9640;92;162;221;;x;
9641;134;165;94;;x;
9642;176;168;222;;x;
9643;8;171;95;;x;
9644;50;174;223;;x;
9645;92;177;96;;x;
9646;134;180;224;;x;
9647;176;183;97;;x;
9648;8;186;225;;x;
9649;50;189;98;;x;
9650;92;192;226;;x;
9651;134;195;99;;x;
9652;176;198;227;;x;
9653;8;201;0;;x;
9654;50;204;128;;x;
9655;92;207;1;;x;
9656;134;210;129;;x;
9657;176;0;2;;x;
9658;8;3;130;;x;
9659;50;6;3;;x;
9660;92;9;131;;x;
9661;134;12;4;;x;
9662;176;15;132;;x;
9663;8;18;5;;x;
9664;50;21;133;;x;
9665;92;24;6;;x;
9666;134;27;134;;x;
9667;176;30;7;;x;
9668;8;33;135;;x;
9669;50;36;8;;x;
9670;92;39;136;;x;
9671;134;42;9;;x;
9672;176;45;137;;x;
9673;8;48;10;;x;
9674;50;51;138;;x;
9675;92;54;11;;x;
9676;134;57;139;;x;
9677;176;60;12;;x;
9678;8;63;140;;x;
9679;50;66;13;;x;
9680;92;69;141;;x;
9681;134;72;14;;x;
9682;176;75;142;;x;
9683;8;78;15;;x;
9684;50;81;143;;x;
9685;92;84;16;;x;
9686;134;87;144;;x;
9687;176;90;17;;x;
9688;8;93;145;;x;
9689;50;96;18;;x;
9690;92;99;146;;x;
9691;134;102;19;;x;
9692;176;105;147;;x;
9693;8;108;20;;x;
9694;50;111;148;;x;
9695;92;114;21;;x;
9696;134;117;149;;x;
9697;176;120;22;;x;
9698;8;123;150;;x;
9699;50;126;23;;x;
9700;92;129;151;;x;
9701;134;132;24;;x;
9702;176;135;152;;x;
9703;8;138;25;;x;
9704;50;141;153;;x;
9705;92;144;26;;x;
9706;134;147;154;;x;
9707;176;150;27;;x;
9708;8;153;155;;x;
9709;50;156;28;;x;
9710;92;159;156;;x;
9711;134;162;29;;x;
9712;176;165;157;;x;
9713;8;168;30;;x;
9714;50;171;158;;x;
9715;92;174;31;;x;
9716;134;177;159;;x;
9717;176;180;32;;x;
9718;8;183;160;;x;
9719;50;186;33;;x;
9720;92;189;161;;x;
9721;134;192;34;;x;
9722;176;195;162;;x;
9723;8;198;35;;x;
9724;50;201;163;;x;
9725;92;204;36;;x;
9726;134;207;164;;x;
9727;176;210;37;;x;
9728;8;0;165;;x;
9729;50;3;38;;x;
9730;92;6;166;;x;
9731;134;9;39;;x;
9732;176;12;167;;x;
9733;8;15;40;;x;
9734;50;18;168;;x;
9735;92;21;41;;x;
9736;134;24;169;;x;
9737;176;27;42;;x;
9738;8;30;170;;x;
9739;50;33;43;;x;
9740;92;36;171;;x;
9741;134;39;44;;x;
9742;176;42;172;;x;
9743;8;45;45;;x;
9744;50;48;173;;x;
9745;92;51;46;;x;
9746;134;54;174;;x;
9747;176;57;47;;x;
9748;8;60;175;;x;
9749;50;63;48;;x;
9750;92;66;176;;x;
9751;134;69;49;;x;
9752;176;72;177;;x;
9753;8;75;50;;x;
9754;50;78;178;;x;
9755;92;81;51;;x;
9756;134;84;179;;x;
9757;176;87;52;;x;
9758;8;90;180;;x;
9759;50;93;53;;x;
9760;92;96;181;;x;
9761;134;99;54;;x;
9762;176;102;182;;x;
9763;8;105;55;;x;
9764;50;108;183;;x;
9765;92;111;56;;x;
9766;134;114;184;;x;
9767;176;117;57;;x;
9768;8;120;185;;x;
9769;50;123;58;;x;
9770;92;126;186;;x;
9771;134;129;59;;x;
9772;176;132;187;;x;
9773;8;135;60;;x;
9774;50;138;188;;x;
9775;92;141;61;;x;
9776;134;144;189;;x;
9777;176;147;62;;x;
9778;8;150;190;;x;
9779;50;153;63;;x;
9780;92;156;191;;x;
9781;134;159;64;;x;
9782;176;162;192;;x;
9783;8;165;65;;x;
9784;50;168;193;;x;
9785;92;171;66;;x;
9786;134;174;194;;x;
9787;176;177;67;;x;
9788;8;180;195;;x;
9789;50;183;68;;x;
9790;92;186;196;;x;
9791;134;189;69;;x;
9792;176;192;197;;x;
9793;8;195;70;;x;
9794;50;198;198;;x;
9795;92;201;71;;x;
9796;134;204;199;;x;
9797;176;207;72;;x;
9798;8;210;200;;x;
9799;50;0;73;;x;
9800;92;3;201;;x;
9801;134;6;74;;x;
9802;176;9;202;;x;
9803;8;12;75;;x;
9804;50;15;203;;x;
9805;92;18;76;;x;
9806;134;21;204;;x;
9807;176;24;77;;x;
9808;8;27;205;;x;
9809;50;30;78;;x;
9810;92;33;206;;x;
9811;134;36;79;;x;
9812;176;39;207;;x;
9813;8;42;80;;x;
9814;50;45;208;;x;
9815;92;48;81;;x;
9816;134;51;209;;x;
9817;176;54;82;;x;
9818;8;57;210;;x;
9819;50;60;83;;x;
9820;92;63;211;;x;
9821;134;66;84;;x;
9822;176;69;212;;x;
9823;8;72;85;;x;
9824;50;75;213;;x;
9825;92;78;86;;x;
9826;134;81;214;;x;
9827;176;84;87;;x;
9828;8;87;215;;x;
9829;50;90;88;;x;
9830;92;93;216;;x;
