province;red;green;blue;x;x
8680;176;189;27;;x
8681;8;192;155;;x
8682;50;195;28;;x
8683;92;198;156;;x
8684;134;201;29;;x
8685;176;204;157;;x
8686;8;207;30;;x
8687;50;210;158;;x
8688;92;0;31;;x
8689;134;3;159;;x
8690;176;6;32;;x
8691;8;9;160;;x
8692;50;12;33;;x
8693;92;15;161;;x
8694;134;18;34;;x
8695;176;21;162;;x
8696;8;24;35;;x
8697;50;27;163;;x
8698;92;30;36;;x
8699;134;33;164;;x
8700;176;36;37;;x
8701;8;39;165;;x
8702;50;42;38;;x
8703;92;45;166;;x
8704;134;48;39;;x
8705;176;51;167;;x
8706;8;54;40;;x
8707;50;57;168;;x
8708;92;60;41;;x
8709;134;63;169;;x
8710;176;66;42;;x
8711;8;69;170;;x
8712;50;72;43;;x
8713;92;75;171;;x
8714;134;78;44;;x
8715;176;81;172;;x
8716;8;84;45;;x
8717;50;87;173;;x
8718;92;90;46;;x
8719;134;93;174;;x
8720;176;96;47;;x
8721;8;99;175;;x
8722;50;102;48;;x
8723;92;105;176;;x
8724;134;108;49;;x
8725;176;111;177;;x
8726;8;114;50;;x
8727;50;117;178;;x
8728;92;120;51;;x
8729;134;123;179;;x
8730;176;126;52;;x
8731;8;129;180;;x
8732;50;132;53;;x
8733;92;135;181;;x
8734;134;138;54;;x
8735;176;141;182;;x
8736;8;144;55;;x
8737;50;147;183;;x
8738;92;150;56;;x
8739;134;153;184;;x
8740;176;156;57;;x
8741;8;159;185;;x
8742;50;162;58;;x
8743;92;165;186;;x
8744;134;168;59;;x
8745;176;171;187;;x
8746;8;174;60;;x
8747;50;177;188;;x
8748;92;180;61;;x
8749;134;183;189;;x
8750;176;186;62;;x
8751;8;189;190;;x
8752;50;192;63;;x
8753;92;195;191;;x
8754;134;198;64;;x
8755;176;201;192;;x
8756;8;204;65;;x
8757;50;207;193;;x
8758;92;210;66;;x
8759;134;0;194;;x
8760;176;3;67;;x
8761;8;6;195;;x
8762;50;9;68;;x
8763;92;12;196;;x
8764;134;15;69;;x
8765;176;18;197;;x
8766;8;21;70;;x
8767;50;24;198;;x
8768;92;27;71;;x
8769;134;30;199;;x
8770;176;33;72;;x
8771;8;36;200;;x
8772;50;39;73;;x
8773;92;42;201;;x
8774;134;45;74;;x
8775;176;48;202;;x
8776;8;51;75;;x
8777;50;54;203;;x
8778;92;57;76;;x
8779;134;60;204;;x
8780;176;63;77;;x
8781;8;66;205;;x
8782;50;69;78;;x
8783;92;72;206;;x
8784;134;75;79;;x
8785;176;78;207;;x
8786;8;81;80;;x
8787;50;84;208;;x
8788;92;87;81;;x
8789;134;90;209;;x
8790;176;93;82;;x
8791;8;96;210;;x
8792;50;99;83;;x
8793;92;102;211;;x
8794;134;105;84;;x
8795;176;108;212;;x
8796;8;111;85;;x
8797;50;114;213;;x
8798;92;117;86;;x
8799;134;120;214;;x
8800;176;123;87;;x
8801;8;126;215;;x
8802;50;129;88;;x
8803;92;132;216;;x
8804;134;135;89;;x
8805;176;138;217;;x
8806;8;141;90;;x
8807;50;144;218;;x
8808;92;147;91;;x
8809;134;150;219;;x
8810;176;153;92;;x
8811;8;156;220;;x
8812;50;159;93;;x
8813;92;162;221;;x
8814;134;165;94;;x
8815;176;168;222;;x
8816;8;171;95;;x
8817;50;174;223;;x
8818;92;177;96;;x
8819;134;180;224;;x
8820;176;183;97;;x
8821;8;186;225;;x
8822;50;189;98;;x
8823;92;192;226;;x
8824;134;195;99;;x
8825;176;198;227;;x
8826;8;201;0;;x
8827;50;204;128;;x
8828;92;207;1;;x
8829;134;210;129;;x
8830;176;0;2;;x
8831;8;3;130;;x
8832;50;6;3;;x
8833;92;9;131;;x
8834;134;12;4;;x
8835;176;15;132;;x
8836;8;18;5;;x
8837;50;21;133;;x
8838;92;24;6;;x
8839;134;27;134;;x
8840;176;30;7;;x
8841;8;33;135;;x
8842;50;36;8;;x
8843;92;39;136;;x
8844;134;42;9;;x
8845;176;45;137;;x
8846;8;48;10;;x
8847;50;51;138;;x
8848;92;54;11;;x
8849;134;57;139;;x
8850;176;60;12;;x
8851;8;63;140;;x
8852;50;66;13;;x
8853;92;69;141;;x
8854;134;72;14;;x
8855;176;75;142;;x
8856;8;78;15;;x
8857;50;81;143;;x
8858;92;84;16;;x
8859;134;87;144;;x
8860;176;90;17;;x
8861;8;93;145;;x
8862;50;96;18;;x
8863;92;99;146;;x
8864;134;102;19;;x
8865;176;105;147;;x
8866;8;108;20;;x
8867;50;111;148;;x
8868;92;114;21;;x
8869;134;117;149;;x
8870;176;120;22;;x
8871;8;123;150;;x
8872;50;126;23;;x
8873;92;129;151;;x
8874;134;132;24;;x
8875;176;135;152;;x
8876;8;138;25;;x
8877;50;141;153;;x
8878;92;144;26;;x
8879;134;147;154;;x
8880;176;150;27;;x
8881;8;153;155;;x
8882;50;156;28;;x
8883;92;159;156;;x
8884;134;162;29;;x
8885;176;165;157;;x
8886;8;168;30;;x
8887;50;171;158;;x
8888;92;174;31;;x
8889;134;177;159;;x
8890;176;180;32;;x
8891;8;183;160;;x
8892;50;186;33;;x
8893;92;189;161;;x
8894;134;192;34;;x
8895;176;195;162;;x
8896;8;198;35;;x
8897;50;201;163;;x
8898;92;204;36;;x
8899;134;207;164;;x
8900;176;210;37;;x
8901;8;0;165;;x
8902;50;3;38;;x
8903;92;6;166;;x
8904;134;9;39;;x
8905;176;12;167;;x
8906;8;15;40;;x
8907;50;18;168;;x
8908;92;21;41;;x
8909;134;24;169;;x
8910;176;27;42;;x
8911;8;30;170;;x
8912;50;33;43;;x
8913;92;36;171;;x
8914;134;39;44;;x
8915;176;42;172;;x
8916;8;45;45;;x
8917;50;48;173;;x
8918;92;51;46;;x
8919;134;54;174;;x
8920;176;57;47;;x
8921;8;60;175;;x
8922;50;63;48;;x
8923;92;66;176;;x
8924;134;69;49;;x
8925;176;72;177;;x
8926;8;75;50;;x
8927;50;78;178;;x
8928;92;81;51;;x
8929;134;84;179;;x
8930;176;87;52;;x
8931;8;90;180;;x
8932;50;93;53;;x
8933;92;96;181;;x
8934;134;99;54;;x
8935;176;102;182;;x
8936;8;105;55;;x
8937;50;108;183;;x
8938;92;111;56;;x
8939;134;114;184;;x
8940;176;117;57;;x
8941;8;120;185;;x
8942;50;123;58;;x
8943;92;126;186;;x
8944;134;129;59;;x
8945;176;132;187;;x
8946;8;135;60;;x
8947;50;138;188;;x
8948;92;141;61;;x
8949;134;144;189;;x
8950;176;147;62;;x
8951;8;150;190;;x
8952;50;153;63;;x
8953;92;156;191;;x
8954;134;159;64;;x
8955;176;162;192;;x
8956;8;165;65;;x
8957;50;168;193;;x
8958;92;171;66;;x
8959;134;174;194;;x
8960;176;177;67;;x
8961;8;180;195;;x
8962;50;183;68;;x
8963;92;186;196;;x
8964;134;189;69;;x
8965;176;192;197;;x
8966;8;195;70;;x
8967;50;198;198;;x
8968;92;201;71;;x
8969;134;204;199;;x
8970;176;207;72;;x
8971;8;210;200;;x
8972;50;0;73;;x
8973;92;3;201;;x
8974;134;6;74;;x
8975;176;9;202;;x
8976;8;12;75;;x
8977;50;15;203;;x
8978;92;18;76;;x
8979;134;21;204;;x
8980;176;24;77;;x
8981;8;27;205;;x
8982;50;30;78;;x
8983;92;33;206;;x
8984;134;36;79;;x
8985;176;39;207;;x
8986;8;42;80;;x
8987;50;45;208;;x
8988;92;48;81;;x
8989;134;51;209;;x
8990;176;54;82;;x
8991;8;57;210;;x
8992;50;60;83;;x
8993;92;63;211;;x
8994;134;66;84;;x
8995;176;69;212;;x
8996;8;72;85;;x
8997;50;75;213;;x
8998;92;78;86;;x
8999;134;81;214;;x
9000;176;84;87;;x
9001;8;87;215;;x
9002;50;90;88;;x
9003;92;93;216;;x
9004;134;96;89;;x
9005;176;99;217;;x
9006;8;102;90;;x
9007;50;105;218;;x
9008;92;108;91;;x
9009;134;111;219;;x
9010;176;114;92;;x
9011;8;117;220;;x
9012;50;120;93;;x
9013;92;123;221;;x
9014;134;126;94;;x
9015;176;129;222;;x
9016;8;132;95;;x
9017;50;135;223;;x
9018;92;138;96;;x
9019;134;141;224;;x
9020;176;144;97;;x
9021;8;147;225;;x
9022;50;150;98;;x
9023;92;153;226;;x
9024;134;156;99;;x
9025;176;159;227;;x
9026;9;162;0;;x
9027;51;165;128;;x
9028;93;168;1;;x
9029;135;171;129;;x
9030;177;174;2;;x
9031;9;177;130;;x
9032;51;180;3;;x
9033;93;183;131;;x
9034;135;186;4;;x
9035;177;189;132;;x
9036;9;192;5;;x
9037;51;195;133;;x
9038;93;198;6;;x
9039;135;201;134;;x
9040;177;204;7;;x
9041;9;207;135;;x
9042;51;210;8;;x
9043;93;0;136;;x
9044;135;3;9;;x
9045;177;6;137;;x
9046;9;9;10;;x
9047;51;12;138;;x
9048;93;15;11;;x
9049;135;18;139;;x
9050;177;21;12;;x
9051;9;24;140;;x
9052;51;27;13;;x
9053;93;30;141;;x
9054;135;33;14;;x
9055;177;36;142;;x
9056;9;39;15;;x
9057;51;42;143;;x
9058;93;45;16;;x
9059;135;48;144;;x
9060;177;51;17;;x
9061;9;54;145;;x
9062;51;57;18;;x
9063;93;60;146;;x
9064;135;63;19;;x
9065;177;66;147;;x
9066;9;69;20;;x
9067;51;72;148;;x
9068;93;75;21;;x
9069;135;78;149;;x
9070;177;81;22;;x
9071;9;84;150;;x
9072;51;87;23;;x
9073;93;90;151;;x
9074;135;93;24;;x
9075;177;96;152;;x
9076;9;99;25;;x
9077;51;102;153;;x
9078;93;105;26;;x
9079;135;108;154;;x
9080;177;111;27;;x
9081;9;114;155;;x
9082;51;117;28;;x
9083;93;120;156;;x
9084;135;123;29;;x
9085;177;126;157;;x
9086;9;129;30;;x
9087;51;132;158;;x
9088;93;135;31;;x
9089;135;138;159;;x
9090;177;141;32;;x
9091;9;144;160;;x
9092;51;147;33;;x
9093;93;150;161;;x
9094;135;153;34;;x
9095;177;156;162;;x
9096;9;159;35;;x
9097;51;162;163;;x
9098;93;165;36;;x
9099;135;168;164;;x
9100;177;171;37;;x
9101;9;174;165;;x
9102;51;177;38;;x
9103;93;180;166;;x
9104;135;183;39;;x
9105;177;186;167;;x
9106;9;189;40;;x
9107;51;192;168;;x
9108;93;195;41;;x
9109;135;198;169;;x
9110;177;201;42;;x
9111;9;204;170;;x
9112;51;207;43;;x
9113;93;210;171;;x
9114;135;0;44;;x
9115;177;3;172;;x
9116;9;6;45;;x
9117;51;9;173;;x
9118;93;12;46;;x
9119;135;15;174;;x
9120;177;18;47;;x
9121;9;21;175;;x
9122;51;24;48;;x
9123;93;27;176;;x
9124;135;30;49;;x
9125;177;33;177;;x
9126;9;36;50;;x
9127;51;39;178;;x
9128;93;42;51;;x
9129;135;45;179;;x
9130;177;48;52;;x
9131;9;51;180;;x
9132;51;54;53;;x
9133;93;57;181;;x
9134;135;60;54;;x
9135;177;63;182;;x
9136;9;66;55;;x
9137;51;69;183;;x
9138;93;72;56;;x
9139;135;75;184;;x
9140;177;78;57;;x
9141;9;81;185;;x
9142;51;84;58;;x
9143;93;87;186;;x
9144;135;90;59;;x
9145;177;93;187;;x
9146;9;96;60;;x
9147;51;99;188;;x
9148;93;102;61;;x
9149;135;105;189;;x
9150;177;108;62;;x
9151;9;111;190;;x
9152;51;114;63;;x
9153;93;117;191;;x
9154;135;120;64;;x
9155;177;123;192;;x
9156;9;126;65;;x
9157;51;129;193;;x
9158;93;132;66;;x
9159;135;135;194;;x
9160;177;138;67;;x
9161;9;141;195;;x
9162;51;144;68;;x
9163;93;147;196;;x
9164;135;150;69;;x
9165;177;153;197;;x
9166;9;156;70;;x
9167;51;159;198;;x
9168;93;162;71;;x
9169;135;165;199;;x
9170;177;168;72;;x
9171;9;171;200;;x
9172;51;174;73;;x
9173;93;177;201;;x
9174;135;180;74;;x
9175;177;183;202;;x
9176;9;186;75;;x
9177;51;189;203;;x
9178;93;192;76;;x
9179;135;195;204;;x
9180;177;198;77;;x
9181;9;201;205;;x
9182;51;204;78;;x
9183;93;207;206;;x
9184;135;210;79;;x
9185;177;0;207;;x
9186;9;3;80;;x
9187;51;6;208;;x
9188;93;9;81;;x
9189;135;12;209;;x
9190;177;15;82;;x
9191;9;18;210;;x
9192;51;21;83;;x
9193;93;24;211;;x
9194;135;27;84;;x
9195;177;30;212;;x
9196;9;33;85;;x
9197;51;36;213;;x
9198;93;39;86;;x
9199;135;42;214;;x
9200;177;45;87;;x
9201;9;48;215;;x
9202;51;51;88;;x
9203;93;54;216;;x
9204;135;57;89;;x
9205;177;60;217;;x
9206;9;63;90;;x
9207;51;66;218;;x
9208;93;69;91;;x
9209;135;72;219;;x
9210;177;75;92;;x
9211;9;78;220;;x
9212;51;81;93;;x
9213;93;84;221;;x
9214;135;87;94;;x
9215;177;90;222;;x
9216;9;93;95;;x
9217;51;96;223;;x
9218;93;99;96;;x
9219;135;102;224;;x
9220;177;105;97;;x
9221;9;108;225;;x
9222;51;111;98;;x
9223;93;114;226;;x
9224;135;117;99;;x
9225;177;120;227;;x
9226;9;123;0;;x
9227;51;126;128;;x
9228;93;129;1;;x
9229;135;132;129;;x
9230;177;135;2;;x
9231;9;138;130;;x
9232;51;141;3;;x
9233;93;144;131;;x
9234;135;147;4;;x
9235;177;150;132;;x
9236;9;153;5;;x
9237;51;156;133;;x
9238;93;159;6;;x
9239;135;162;134;;x
9240;177;165;7;;x
9241;9;168;135;;x
9242;51;171;8;;x
9243;93;174;136;;x
9244;135;177;9;;x
9245;177;180;137;;x
9246;9;183;10;;x
9247;51;186;138;;x
9248;93;189;11;;x
9249;135;192;139;;x
9250;177;195;12;;x
9251;9;198;140;;x
9252;51;201;13;;x
9253;93;204;141;;x
9254;135;207;14;;x
9255;177;210;142;;x
9256;9;0;15;;x
9257;51;3;143;;x
9258;93;6;16;;x
9259;135;9;144;;x
9260;177;12;17;;x
9261;9;15;145;;x
9262;51;18;18;;x
9263;93;21;146;;x
9264;135;24;19;;x
9265;177;27;147;;x
9266;9;30;20;;x
9267;51;33;148;;x
9268;93;36;21;;x
9269;135;39;149;;x
9270;177;42;22;;x
9271;9;45;150;;x
9272;51;48;23;;x
9273;93;51;151;;x
9274;135;54;24;;x
9275;177;57;152;;x
9276;9;60;25;;x
9277;51;63;153;;x
9278;93;66;26;;x
9279;135;69;154;;x
9280;177;72;27;;x
9281;9;75;155;;x
9282;51;78;28;;x
9283;93;81;156;;x
9284;135;84;29;;x
9285;177;87;157;;x
9286;9;90;30;;x
9287;51;93;158;;x
9288;93;96;31;;x
9289;135;99;159;;x
9290;177;102;32;;x
9291;9;105;160;;x
9292;51;108;33;;x
9293;93;111;161;;x
9294;135;114;34;;x
9295;177;117;162;;x
9296;9;120;35;;x
9297;51;123;163;;x
9298;93;126;36;;x
9299;135;129;164;;x
9300;177;132;37;;x
9301;9;135;165;;x
9302;51;138;38;;x
9303;93;141;166;;x
9304;135;144;39;;x
9305;177;147;167;;x
9306;9;150;40;;x
9307;51;153;168;;x
9308;93;156;41;;x
9309;135;159;169;;x
9310;177;162;42;;x
9311;9;165;170;;x
9312;51;168;43;;x
9313;93;171;171;;x
9314;135;174;44;;x
9315;177;177;172;;x
9316;9;180;45;;x
9317;51;183;173;;x
9318;93;186;46;;x
9319;135;189;174;;x
9320;177;192;47;;x
9321;9;195;175;;x
9322;51;198;48;;x
9323;93;201;176;;x
9324;135;204;49;;x
9325;177;207;177;;x
9326;9;210;50;;x
9327;51;0;178;;x
9328;93;3;51;;x
9329;135;6;179;;x
9330;177;9;52;;x
9331;9;12;180;;x
9332;51;15;53;;x
9333;93;18;181;;x
9334;135;21;54;;x
9335;177;24;182;;x
9336;9;27;55;;x
9337;51;30;183;;x
9338;93;33;56;;x
9339;135;36;184;;x
9340;177;39;57;;x
9341;9;42;185;;x
9342;51;45;58;;x
9343;93;48;186;;x
9344;135;51;59;;x
9345;177;54;187;;x
9346;9;57;60;;x
9347;51;60;188;;x
9348;93;63;61;;x
9349;135;66;189;;x
9350;177;69;62;;x
9351;9;72;190;;x
9352;51;75;63;;x
9353;93;78;191;;x
9354;135;81;64;;x
9355;177;84;192;;x
9356;9;87;65;;x
9357;51;90;193;;x
9358;93;93;66;;x
9359;135;96;194;;x
9360;177;99;67;;x
9361;9;102;195;;x
9362;51;105;68;;x
9363;93;108;196;;x
9364;135;111;69;;x
9365;177;114;197;;x
9366;9;117;70;;x
9367;51;120;198;;x
9368;93;123;71;;x
9369;135;126;199;;x
9370;177;129;72;;x
9371;9;132;200;;x
9372;51;135;73;;x
9373;93;138;201;;x
9374;135;141;74;;x
9375;177;144;202;;x
9376;9;147;75;;x
9377;51;150;203;;x
9378;93;153;76;;x
9379;135;156;204;;x
9380;177;159;77;;x
9381;9;162;205;;x
9382;51;165;78;;x
9383;93;168;206;;x
9384;135;171;79;;x
9385;177;174;207;;x
9386;9;177;80;;x
9387;51;180;208;;x
9388;93;183;81;;x
9389;135;186;209;;x
9390;177;189;82;;x
9391;9;192;210;;x
9392;51;195;83;;x
9393;93;198;211;;x
9394;135;201;84;;x
9395;177;204;212;;x
9396;9;207;85;;x
9397;51;210;213;;x
9398;93;0;86;;x
9399;135;3;214;;x
9400;177;6;87;;x
9401;9;9;215;;x
9402;51;12;88;;x
9403;93;15;216;;x
9404;135;18;89;;x
9405;177;21;217;;x
9406;9;24;90;;x
9407;51;27;218;;x
9408;93;30;91;;x
9409;135;33;219;;x
9410;177;36;92;;x
9411;9;39;220;;x
9412;51;42;93;;x
9413;93;45;221;;x
9414;135;48;94;;x
9415;177;51;222;;x
9416;9;54;95;;x
9417;51;57;223;;x
9418;93;60;96;;x
9419;135;63;224;;x
9420;177;66;97;;x
9421;9;69;225;;x
9422;51;72;98;;x
9423;93;75;226;;x
9424;135;78;99;;x
9425;177;81;227;;x
9426;9;84;0;;x
9427;51;87;128;;x
9428;93;90;1;;x
9429;135;93;129;;x
9430;177;96;2;;x
9431;9;99;130;;x
9432;51;102;3;;x
9433;93;105;131;;x
9434;135;108;4;;x
9435;177;111;132;;x
9436;9;114;5;;x
9437;51;117;133;;x
9438;93;120;6;;x
9439;135;123;134;;x
9440;177;126;7;;x
9441;9;129;135;;x
9442;51;132;8;;x
9443;93;135;136;;x
9444;135;138;9;;x
9445;177;141;137;;x
9446;9;144;10;;x
9447;51;147;138;;x
9448;93;150;11;;x
9449;135;153;139;;x
9450;177;156;12;;x
9451;9;159;140;;x
9452;51;162;13;;x
9453;93;165;141;;x
9454;135;168;14;;x
9455;177;171;142;;x
9456;9;174;15;;x
9457;51;177;143;;x
9458;93;180;16;;x
9459;135;183;144;;x
9460;177;186;17;;x
9461;9;189;145;;x
9462;51;192;18;;x
9463;93;195;146;;x
9464;135;198;19;;x
9465;177;201;147;;x
9466;9;204;20;;x
9467;51;207;148;;x
9468;93;210;21;;x
9469;135;0;149;;x
9470;177;3;22;;x
9471;9;6;150;;x
9472;51;9;23;;x
9473;93;12;151;;x
9474;135;15;24;;x
9475;177;18;152;;x
9476;9;21;25;;x
9477;51;24;153;;x
9478;93;27;26;;x
9479;135;30;154;;x
9480;177;33;27;;x
9481;9;36;155;;x
9482;51;39;28;;x
9483;93;42;156;;x
9484;135;45;29;;x
9485;177;48;157;;x
9486;9;51;30;;x
9487;51;54;158;;x
9488;93;57;31;;x
9489;135;60;159;;x
9490;177;63;32;;x
9491;9;66;160;;x
9492;51;69;33;;x
9493;93;72;161;;x
9494;135;75;34;;x
9495;177;78;162;;x
9496;9;81;35;;x
9497;51;84;163;;x
9498;93;87;36;;x
9499;135;90;164;;x
9500;177;93;37;;x
9501;9;96;165;;x
9502;51;99;38;;x
9503;93;102;166;;x
9504;135;105;39;;x
9505;177;108;167;;x
9506;9;111;40;;x
9507;51;114;168;;x
9508;93;117;41;;x
9509;135;120;169;;x
9510;177;123;42;;x
9511;9;126;170;;x
9512;51;129;43;;x
9513;93;132;171;;x
9514;135;135;44;;x
9515;177;138;172;;x
9516;9;141;45;;x
9517;51;144;173;;x
9518;93;147;46;;x
9519;135;150;174;;x
9520;177;153;47;;x
9521;9;156;175;;x
9522;51;159;48;;x
9523;93;162;176;;x
9524;135;165;49;;x
9525;177;168;177;;x
9526;9;171;50;;x
9527;51;174;178;;x
9528;93;177;51;;x
9529;135;180;179;;x
9530;177;183;52;;x
9531;9;186;180;;x
9532;51;189;53;;x
9533;93;192;181;;x
9534;135;195;54;;x
9535;177;198;182;;x
9536;9;201;55;;x
9537;51;204;183;;x
9538;93;207;56;;x
9539;135;210;184;;x
9540;177;0;57;;x
9541;9;3;185;;x
9542;51;6;58;;x
9543;93;9;186;;x
9544;135;12;59;;x
9545;177;15;187;;x
9546;9;18;60;;x
9547;51;21;188;;x
9548;93;24;61;;x
9549;135;27;189;;x
9550;177;30;62;;x
9551;9;33;190;;x
9552;51;36;63;;x
9553;93;39;191;;x
9554;135;42;64;;x
9555;177;45;192;;x
9556;9;48;65;;x
9557;51;51;193;;x
9558;93;54;66;;x
9559;135;57;194;;x
9560;177;60;67;;x
9561;9;63;195;;x
9562;51;66;68;;x
9563;93;69;196;;x
9564;135;72;69;;x
9565;177;75;197;;x
9566;9;78;70;;x
9567;51;81;198;;x
9568;93;84;71;;x
9569;135;87;199;;x
9570;177;90;72;;x
9571;9;93;200;;x
9572;51;96;73;;x
9573;93;99;201;;x
9574;135;102;74;;x
9575;177;105;202;;x
9576;9;108;75;;x
9577;51;111;203;;x
9578;93;114;76;;x
9579;135;117;204;;x
9580;177;120;77;;x
9581;9;123;205;;x
9582;51;126;78;;x
9583;93;129;206;;x
9584;135;132;79;;x
9585;177;135;207;;x
9586;9;138;80;;x
9587;51;141;208;;x
9588;93;144;81;;x
9589;135;147;209;;x
9590;177;150;82;;x
9591;9;153;210;;x
9592;51;156;83;;x
9593;93;159;211;;x
9594;135;162;84;;x
9595;177;165;212;;x
9596;9;168;85;;x
9597;51;171;213;;x
9598;93;174;86;;x
9599;135;177;214;;x
9600;177;180;87;;x
9601;9;183;215;;x
9602;51;186;88;;x
9603;93;189;216;;x
9604;135;192;89;;x
9605;177;195;217;;x
9606;9;198;90;;x
9607;51;201;218;;x
9608;93;204;91;;x
9609;135;207;219;;x
9610;177;210;92;;x
9611;9;0;220;;x
9612;51;3;93;;x
9613;93;6;221;;x
9614;135;9;94;;x
9615;177;12;222;;x
9616;9;15;95;;x
9617;51;18;223;;x
9618;93;21;96;;x
9619;135;24;224;;x
9620;177;27;97;;x
9621;9;30;225;;x
9622;51;33;98;;x
9623;93;36;226;;x
9624;135;39;99;;x
9625;177;42;227;;x
9626;9;45;0;;x
9627;51;48;128;;x
9628;93;51;1;;x
9629;135;54;129;;x
9630;177;57;2;;x
9631;9;60;130;;x
9632;51;63;3;;x
9633;93;66;131;;x
9634;135;69;4;;x
9635;177;72;132;;x
9636;9;75;5;;x
9637;51;78;133;;x
9638;93;81;6;;x
9639;135;84;134;;x
9640;177;87;7;;x
9641;9;90;135;;x
9642;51;93;8;;x
9643;93;96;136;;x
9644;135;99;9;;x
9645;177;102;137;;x
9646;9;105;10;;x
9647;51;108;138;;x
9648;93;111;11;;x
9649;135;114;139;;x
9650;177;117;12;;x
9651;9;120;140;;x
9652;51;123;13;;x
9653;93;126;141;;x
9654;135;129;14;;x
9655;177;132;142;;x
9656;9;135;15;;x
9657;51;138;143;;x
9658;93;141;16;;x
9659;135;144;144;;x
9660;177;147;17;;x
9661;9;150;145;;x
9662;51;153;18;;x
9663;93;156;146;;x
9664;135;159;19;;x
9665;177;162;147;;x
9666;9;165;20;;x
9667;51;168;148;;x
9668;93;171;21;;x
9669;135;174;149;;x
9670;177;177;22;;x
9671;9;180;150;;x
9672;51;183;23;;x
9673;93;186;151;;x
9674;135;189;24;;x
9675;177;192;152;;x
9676;9;195;25;;x
9677;51;198;153;;x
9678;93;201;26;;x
9679;135;204;154;;x
9680;177;207;27;;x
9681;9;210;155;;x
9682;51;0;28;;x
9683;93;3;156;;x
9684;135;6;29;;x
9685;177;9;157;;x
9686;9;12;30;;x
9687;51;15;158;;x
9688;93;18;31;;x
9689;135;21;159;;x
9690;177;24;32;;x
9691;9;27;160;;x
9692;51;30;33;;x
9693;93;33;161;;x
9694;135;36;34;;x
9695;177;39;162;;x
9696;9;42;35;;x
9697;51;45;163;;x
9698;93;48;36;;x
9699;135;51;164;;x
9700;177;54;37;;x
9701;9;57;165;;x
9702;51;60;38;;x
9703;93;63;166;;x
9704;135;66;39;;x
9705;177;69;167;;x
9706;9;72;40;;x
9707;51;75;168;;x
9708;93;78;41;;x
9709;135;81;169;;x
9710;177;84;42;;x
9711;9;87;170;;x
9712;51;90;43;;x
9713;93;93;171;;x
9714;135;96;44;;x
9715;177;99;172;;x
9716;9;102;45;;x
9717;51;105;173;;x
9718;93;108;46;;x
9719;135;111;174;;x
9720;177;114;47;;x
9721;9;117;175;;x
9722;51;120;48;;x
9723;93;123;176;;x
9724;135;126;49;;x
9725;177;129;177;;x
9726;9;132;50;;x
9727;51;135;178;;x
9728;93;138;51;;x
9729;135;141;179;;x
9730;177;144;52;;x
9731;9;147;180;;x
9732;51;150;53;;x
9733;93;153;181;;x
9734;135;156;54;;x
9735;177;159;182;;x
9736;9;162;55;;x
9737;51;165;183;;x
9738;93;168;56;;x
9739;135;171;184;;x
9740;177;174;57;;x
9741;9;177;185;;x
9742;51;180;58;;x
9743;93;183;186;;x
9744;135;186;59;;x
9745;177;189;187;;x
9746;9;192;60;;x
9747;51;195;188;;x
9748;93;198;61;;x
9749;135;201;189;;x
9750;177;204;62;;x
9751;9;207;190;;x
9752;51;210;63;;x
9753;93;0;191;;x
9754;135;3;64;;x
9755;177;6;192;;x
9756;9;9;65;;x
9757;51;12;193;;x
9758;93;15;66;;x
9759;135;18;194;;x
9760;177;21;67;;x
9761;9;24;195;;x
9762;51;27;68;;x
9763;93;30;196;;x
9764;135;33;69;;x
9765;177;36;197;;x
9766;9;39;70;;x
9767;51;42;198;;x
9768;93;45;71;;x
9769;135;48;199;;x
9770;177;51;72;;x
9771;9;54;200;;x
9772;51;57;73;;x
9773;93;60;201;;x
9774;135;63;74;;x
9775;177;66;202;;x
9776;9;69;75;;x
9777;51;72;203;;x
9778;93;75;76;;x
9779;135;78;204;;x
9780;177;81;77;;x
9781;9;84;205;;x
9782;51;87;78;;x
9783;93;90;206;;x
9784;135;93;79;;x
9785;177;96;207;;x
9786;9;99;80;;x
9787;51;102;208;;x
9788;93;105;81;;x
9789;135;108;209;;x
9790;177;111;82;;x
9791;9;114;210;;x
9792;51;117;83;;x
9793;93;120;211;;x
9794;135;123;84;;x
9795;177;126;212;;x
9796;9;129;85;;x
9797;51;132;213;;x
9798;93;135;86;;x
9799;135;138;214;;x
9800;177;141;87;;x
9801;9;144;215;;x
9802;51;147;88;;x
9803;93;150;216;;x
9804;135;153;89;;x
9805;177;156;217;;x
9806;9;159;90;;x
9807;51;162;218;;x
9808;93;165;91;;x
9809;135;168;219;;x
9810;177;171;92;;x
9811;9;174;220;;x
9812;51;177;93;;x
9813;93;180;221;;x
9814;135;183;94;;x
9815;177;186;222;;x
9816;9;189;95;;x
9817;51;192;223;;x
9818;93;195;96;;x
9819;135;198;224;;x
9820;177;201;97;;x
9821;9;204;225;;x
9822;51;207;98;;x
9823;93;210;226;;x
9824;135;0;99;;x
9825;177;3;227;;x
9826;9;6;0;;x
9827;51;9;128;;x
9828;93;12;1;;x
9829;135;15;129;;x
9830;177;18;2;;x
9831;9;21;130;;x
9832;51;24;3;;x
9833;93;27;131;;x
9834;135;30;4;;x
9835;177;33;132;;x
9836;9;36;5;;x
9837;51;39;133;;x
9838;93;42;6;;x
9839;135;45;134;;x
9840;177;48;7;;x
9841;9;51;135;;x
9842;51;54;8;;x
9843;93;57;136;;x
9844;135;60;9;;x
