province;red;green;blue;x;x
7617;133;21;89;;x
7618;175;24;217;;x
7619;7;27;90;;x
7620;49;30;218;;x
7621;91;33;91;;x
7622;133;36;219;;x
7623;175;39;92;;x
7624;7;42;220;;x
7625;49;45;93;;x
7626;91;48;221;;x
7627;133;51;94;;x
7628;175;54;222;;x
7629;7;57;95;;x
7630;49;60;223;;x
7631;91;63;96;;x
7632;133;66;224;;x
7633;175;69;97;;x
7634;7;72;225;;x
7635;49;75;98;;x
7636;91;78;226;;x
7637;133;81;99;;x
7638;175;84;227;;x
7639;7;87;0;;x
7640;49;90;128;;x
7641;91;93;1;;x
7642;133;96;129;;x
7643;175;99;2;;x
7644;7;102;130;;x
7645;49;105;3;;x
7646;91;108;131;;x
7647;133;111;4;;x
7648;175;114;132;;x
7649;7;117;5;;x
7650;49;120;133;;x
7651;91;123;6;;x
7652;133;126;134;;x
7653;175;129;7;;x
7654;7;132;135;;x
7655;49;135;8;;x
7656;91;138;136;;x
7657;133;141;9;;x
7658;175;144;137;;x
7659;7;147;10;;x
7660;49;150;138;;x
7661;91;153;11;;x
7662;133;156;139;;x
7663;175;159;12;;x
7664;7;162;140;;x
7665;49;165;13;;x
7666;91;168;141;;x
7667;133;171;14;;x
7668;175;174;142;;x
7669;7;177;15;;x
7670;49;180;143;;x
7671;91;183;16;;x
7672;133;186;144;;x
7673;175;189;17;;x
7674;7;192;145;;x
7675;49;195;18;;x
7676;91;198;146;;x
7677;133;201;19;;x
7678;175;204;147;;x
7679;7;207;20;;x
7680;49;210;148;;x
7681;91;0;21;;x
7682;133;3;149;;x
7683;175;6;22;;x
7684;7;9;150;;x
7685;49;12;23;;x
7686;91;15;151;;x
7687;133;18;24;;x
7688;175;21;152;;x
7689;7;24;25;;x
7690;49;27;153;;x
7691;91;30;26;;x
7692;133;33;154;;x
7693;175;36;27;;x
7694;7;39;155;;x
7695;49;42;28;;x
7696;91;45;156;;x
7697;133;48;29;;x
7698;175;51;157;;x
7699;7;54;30;;x
7700;49;57;158;;x
7701;91;60;31;;x
7702;133;63;159;;x
7703;175;66;32;;x
7704;7;69;160;;x
7705;49;72;33;;x
7706;91;75;161;;x
7707;133;78;34;;x
7708;175;81;162;;x
7709;7;84;35;;x
7710;49;87;163;;x
7711;91;90;36;;x
7712;133;93;164;;x
7713;175;96;37;;x
7714;7;99;165;;x
7715;49;102;38;;x
7716;91;105;166;;x
7717;133;108;39;;x
7718;175;111;167;;x
7719;7;114;40;;x
7720;49;117;168;;x
7721;91;120;41;;x
7722;133;123;169;;x
7723;175;126;42;;x
7724;7;129;170;;x
7725;49;132;43;;x
7726;91;135;171;;x
7727;133;138;44;;x
7728;175;141;172;;x
7729;7;144;45;;x
7730;49;147;173;;x
7731;91;150;46;;x
7732;133;153;174;;x
7733;175;156;47;;x
7734;7;159;175;;x
7735;49;162;48;;x
7736;91;165;176;;x
7737;133;168;49;;x
7738;175;171;177;;x
7739;7;174;50;;x
7740;49;177;178;;x
7741;91;180;51;;x
7742;133;183;179;;x
7743;175;186;52;;x
7744;7;189;180;;x
7745;49;192;53;;x
7746;91;195;181;;x
7747;133;198;54;;x
7748;175;201;182;;x
7749;7;204;55;;x
7750;49;207;183;;x
7751;91;210;56;;x
7752;133;0;184;;x
7753;175;3;57;;x
7754;7;6;185;;x
7755;49;9;58;;x
7756;91;12;186;;x
7757;133;15;59;;x
7758;175;18;187;;x
7759;7;21;60;;x
7760;49;24;188;;x
7761;91;27;61;;x
7762;133;30;189;;x
7763;175;33;62;;x
7764;7;36;190;;x
7765;49;39;63;;x
7766;91;42;191;;x
7767;133;45;64;;x
7768;175;48;192;;x
7769;7;51;65;;x
7770;49;54;193;;x
7771;91;57;66;;x
7772;133;60;194;;x
7773;175;63;67;;x
7774;7;66;195;;x
7775;49;69;68;;x
7776;91;72;196;;x
7777;133;75;69;;x
7778;175;78;197;;x
7779;7;81;70;;x
7780;49;84;198;;x
7781;91;87;71;;x
7782;133;90;199;;x
7783;175;93;72;;x
7784;7;96;200;;x
7785;49;99;73;;x
7786;91;102;201;;x
7787;133;105;74;;x
7788;175;108;202;;x
7789;7;111;75;;x
7790;49;114;203;;x
7791;91;117;76;;x
7792;133;120;204;;x
7793;175;123;77;;x
7794;7;126;205;;x
7795;49;129;78;;x
7796;91;132;206;;x
7797;133;135;79;;x
7798;175;138;207;;x
7799;7;141;80;;x
7800;49;144;208;;x
7801;91;147;81;;x
7802;133;150;209;;x
7803;175;153;82;;x
7804;7;156;210;;x
7805;49;159;83;;x
7806;91;162;211;;x
7807;133;165;84;;x
7808;175;168;212;;x
7809;7;171;85;;x
7810;49;174;213;;x
7811;91;177;86;;x
7812;133;180;214;;x
7813;175;183;87;;x
7814;7;186;215;;x
7815;49;189;88;;x
7816;91;192;216;;x
7817;133;195;89;;x
7818;175;198;217;;x
7819;7;201;90;;x
7820;49;204;218;;x
7821;91;207;91;;x
7822;133;210;219;;x
7823;175;0;92;;x
7824;7;3;220;;x
7825;49;6;93;;x
7826;91;9;221;;x
7827;133;12;94;;x
7828;175;15;222;;x
7829;7;18;95;;x
7830;49;21;223;;x
7831;91;24;96;;x
7832;133;27;224;;x
7833;175;30;97;;x
7834;7;33;225;;x
7835;49;36;98;;x
7836;91;39;226;;x
7837;133;42;99;;x
7838;175;45;227;;x
7839;7;48;0;;x
7840;49;51;128;;x
7841;91;54;1;;x
7842;133;57;129;;x
7843;175;60;2;;x
7844;7;63;130;;x
7845;49;66;3;;x
7846;91;69;131;;x
7847;133;72;4;;x
7848;175;75;132;;x
7849;7;78;5;;x
7850;49;81;133;;x
7851;91;84;6;;x
7852;133;87;134;;x
7853;175;90;7;;x
7854;7;93;135;;x
7855;49;96;8;;x
7856;91;99;136;;x
7857;133;102;9;;x
7858;175;105;137;;x
7859;7;108;10;;x
7860;49;111;138;;x
7861;91;114;11;;x
7862;133;117;139;;x
7863;175;120;12;;x
7864;7;123;140;;x
7865;49;126;13;;x
7866;91;129;141;;x
7867;133;132;14;;x
7868;175;135;142;;x
7869;7;138;15;;x
7870;49;141;143;;x
7871;91;144;16;;x
7872;133;147;144;;x
7873;175;150;17;;x
7874;7;153;145;;x
7875;49;156;18;;x
7876;91;159;146;;x
7877;133;162;19;;x
7878;175;165;147;;x
7879;7;168;20;;x
7880;49;171;148;;x
7881;91;174;21;;x
7882;133;177;149;;x
7883;175;180;22;;x
7884;7;183;150;;x
7885;49;186;23;;x
7886;91;189;151;;x
7887;133;192;24;;x
7888;175;195;152;;x
7889;7;198;25;;x
7890;49;201;153;;x
7891;91;204;26;;x
7892;133;207;154;;x
7893;175;210;27;;x
7894;7;0;155;;x
7895;49;3;28;;x
7896;91;6;156;;x
7897;133;9;29;;x
7898;175;12;157;;x
7899;7;15;30;;x
7900;49;18;158;;x
7901;91;21;31;;x
7902;133;24;159;;x
7903;175;27;32;;x
7904;7;30;160;;x
7905;49;33;33;;x
7906;91;36;161;;x
7907;133;39;34;;x
7908;175;42;162;;x
7909;7;45;35;;x
7910;49;48;163;;x
7911;91;51;36;;x
7912;133;54;164;;x
7913;175;57;37;;x
7914;7;60;165;;x
7915;49;63;38;;x
7916;91;66;166;;x
7917;133;69;39;;x
7918;175;72;167;;x
7919;7;75;40;;x
7920;49;78;168;;x
7921;91;81;41;;x
7922;133;84;169;;x
7923;175;87;42;;x
7924;7;90;170;;x
7925;49;93;43;;x
7926;91;96;171;;x
7927;133;99;44;;x
7928;175;102;172;;x
7929;7;105;45;;x
7930;49;108;173;;x
7931;91;111;46;;x
7932;133;114;174;;x
7933;175;117;47;;x
7934;7;120;175;;x
7935;49;123;48;;x
7936;91;126;176;;x
7937;133;129;49;;x
7938;175;132;177;;x
7939;7;135;50;;x
7940;49;138;178;;x
7941;91;141;51;;x
7942;133;144;179;;x
7943;175;147;52;;x
7944;7;150;180;;x
7945;49;153;53;;x
7946;91;156;181;;x
7947;133;159;54;;x
7948;175;162;182;;x
7949;7;165;55;;x
7950;49;168;183;;x
7951;91;171;56;;x
7952;133;174;184;;x
7953;175;177;57;;x
7954;7;180;185;;x
7955;49;183;58;;x
7956;91;186;186;;x
7957;133;189;59;;x
7958;175;192;187;;x
7959;7;195;60;;x
7960;49;198;188;;x
7961;91;201;61;;x
7962;133;204;189;;x
7963;175;207;62;;x
7964;7;210;190;;x
7965;49;0;63;;x
7966;91;3;191;;x
7967;133;6;64;;x
7968;175;9;192;;x
7969;7;12;65;;x
7970;49;15;193;;x
7971;91;18;66;;x
7972;133;21;194;;x
7973;175;24;67;;x
7974;7;27;195;;x
7975;49;30;68;;x
7976;91;33;196;;x
7977;133;36;69;;x
7978;175;39;197;;x
7979;7;42;70;;x
7980;49;45;198;;x
7981;91;48;71;;x
7982;133;51;199;;x
7983;175;54;72;;x
7984;7;57;200;;x
7985;49;60;73;;x
7986;91;63;201;;x
7987;133;66;74;;x
7988;175;69;202;;x
7989;7;72;75;;x
7990;49;75;203;;x
7991;91;78;76;;x
7992;133;81;204;;x
7993;175;84;77;;x
7994;7;87;205;;x
7995;49;90;78;;x
7996;91;93;206;;x
7997;133;96;79;;x
7998;175;99;207;;x
7999;7;102;80;;x
8000;49;105;208;;x
8001;91;108;81;;x
8002;133;111;209;;x
8003;175;114;82;;x
8004;7;117;210;;x
8005;49;120;83;;x
8006;91;123;211;;x
8007;133;126;84;;x
8008;175;129;212;;x
8009;7;132;85;;x
8010;49;135;213;;x
8011;91;138;86;;x
8012;133;141;214;;x
8013;175;144;87;;x
8014;7;147;215;;x
8015;49;150;88;;x
8016;91;153;216;;x
8017;133;156;89;;x
8018;175;159;217;;x
8019;7;162;90;;x
8020;49;165;218;;x
8021;91;168;91;;x
8022;133;171;219;;x
8023;175;174;92;;x
8024;7;177;220;;x
8025;49;180;93;;x
8026;91;183;221;;x
8027;133;186;94;;x
8028;175;189;222;;x
8029;7;192;95;;x
8030;49;195;223;;x
8031;91;198;96;;x
8032;133;201;224;;x
8033;175;204;97;;x
8034;7;207;225;;x
8035;49;210;98;;x
8036;91;0;226;;x
8037;133;3;99;;x
8038;175;6;227;;x
8039;7;9;0;;x
8040;49;12;128;;x
8041;91;15;1;;x
8042;133;18;129;;x
8043;175;21;2;;x
8044;7;24;130;;x
8045;49;27;3;;x
8046;91;30;131;;x
8047;133;33;4;;x
8048;175;36;132;;x
8049;7;39;5;;x
8050;49;42;133;;x
8051;91;45;6;;x
8052;133;48;134;;x
8053;175;51;7;;x
8054;7;54;135;;x
8055;49;57;8;;x
8056;91;60;136;;x
8057;133;63;9;;x
8058;175;66;137;;x
8059;7;69;10;;x
8060;49;72;138;;x
8061;91;75;11;;x
8062;133;78;139;;x
8063;175;81;12;;x
8064;7;84;140;;x
8065;49;87;13;;x
8066;91;90;141;;x
8067;133;93;14;;x
8068;175;96;142;;x
8069;7;99;15;;x
8070;49;102;143;;x
8071;91;105;16;;x
8072;133;108;144;;x
8073;175;111;17;;x
8074;7;114;145;;x
8075;49;117;18;;x
8076;91;120;146;;x
8077;133;123;19;;x
8078;175;126;147;;x
8079;7;129;20;;x
8080;49;132;148;;x
8081;91;135;21;;x
8082;133;138;149;;x
8083;175;141;22;;x
8084;7;144;150;;x
8085;49;147;23;;x
8086;91;150;151;;x
8087;133;153;24;;x
8088;175;156;152;;x
8089;7;159;25;;x
8090;49;162;153;;x
8091;91;165;26;;x
8092;133;168;154;;x
8093;175;171;27;;x
8094;7;174;155;;x
8095;49;177;28;;x
8096;91;180;156;;x
8097;133;183;29;;x
8098;175;186;157;;x
8099;7;189;30;;x
8100;49;192;158;;x
8101;91;195;31;;x
8102;133;198;159;;x
8103;175;201;32;;x
8104;7;204;160;;x
8105;49;207;33;;x
8106;91;210;161;;x
8107;133;0;34;;x
8108;175;3;162;;x
8109;7;6;35;;x
8110;49;9;163;;x
8111;91;12;36;;x
8112;133;15;164;;x
8113;175;18;37;;x
8114;7;21;165;;x
8115;49;24;38;;x
8116;91;27;166;;x
8117;133;30;39;;x
8118;175;33;167;;x
8119;7;36;40;;x
8120;49;39;168;;x
8121;91;42;41;;x
8122;133;45;169;;x
8123;175;48;42;;x
8124;7;51;170;;x
8125;49;54;43;;x
8126;91;57;171;;x
8127;133;60;44;;x
8128;175;63;172;;x
8129;7;66;45;;x
8130;49;69;173;;x
8131;91;72;46;;x
8132;133;75;174;;x
8133;175;78;47;;x
8134;7;81;175;;x
8135;49;84;48;;x
8136;91;87;176;;x
8137;133;90;49;;x
8138;175;93;177;;x
8139;7;96;50;;x
8140;49;99;178;;x
8141;91;102;51;;x
8142;133;105;179;;x
8143;175;108;52;;x
8144;7;111;180;;x
8145;49;114;53;;x
8146;91;117;181;;x
8147;133;120;54;;x
8148;175;123;182;;x
8149;7;126;55;;x
8150;49;129;183;;x
8151;91;132;56;;x
8152;133;135;184;;x
8153;175;138;57;;x
8154;7;141;185;;x
8155;49;144;58;;x
8156;91;147;186;;x
8157;133;150;59;;x
8158;175;153;187;;x
8159;7;156;60;;x
8160;49;159;188;;x
8161;91;162;61;;x
8162;133;165;189;;x
8163;175;168;62;;x
8164;7;171;190;;x
8165;49;174;63;;x
8166;91;177;191;;x
8167;133;180;64;;x
8168;175;183;192;;x
8169;7;186;65;;x
8170;49;189;193;;x
8171;91;192;66;;x
8172;133;195;194;;x
8173;175;198;67;;x
8174;7;201;195;;x
8175;49;204;68;;x
8176;91;207;196;;x
8177;133;210;69;;x
8178;175;0;197;;x
8179;7;3;70;;x
8180;49;6;198;;x
8181;91;9;71;;x
8182;133;12;199;;x
8183;175;15;72;;x
8184;7;18;200;;x
8185;49;21;73;;x
8186;91;24;201;;x
8187;133;27;74;;x
8188;175;30;202;;x
8189;7;33;75;;x
8190;49;36;203;;x
8191;91;39;76;;x
8192;133;42;204;;x
8193;175;45;77;;x
8194;7;48;205;;x
8195;49;51;78;;x
8196;91;54;206;;x
8197;133;57;79;;x
8198;175;60;207;;x
8199;7;63;80;;x
8200;49;66;208;;x
8201;91;69;81;;x
8202;133;72;209;;x
8203;175;75;82;;x
8204;7;78;210;;x
8205;49;81;83;;x
8206;91;84;211;;x
8207;133;87;84;;x
8208;175;90;212;;x
8209;7;93;85;;x
8210;49;96;213;;x
8211;91;99;86;;x
8212;133;102;214;;x
8213;175;105;87;;x
8214;7;108;215;;x
8215;49;111;88;;x
8216;91;114;216;;x
8217;133;117;89;;x
8218;175;120;217;;x
8219;7;123;90;;x
8220;49;126;218;;x
8221;91;129;91;;x
8222;133;132;219;;x
8223;175;135;92;;x
8224;7;138;220;;x
8225;49;141;93;;x
8226;91;144;221;;x
8227;133;147;94;;x
8228;175;150;222;;x
8229;7;153;95;;x
8230;49;156;223;;x
8231;91;159;96;;x
8232;133;162;224;;x
8233;175;165;97;;x
8234;7;168;225;;x
8235;49;171;98;;x
8236;91;174;226;;x
8237;133;177;99;;x
8238;175;180;227;;x
8239;7;183;0;;x
8240;49;186;128;;x
8241;91;189;1;;x
8242;133;192;129;;x
8243;175;195;2;;x
8244;7;198;130;;x
8245;49;201;3;;x
8246;91;204;131;;x
8247;133;207;4;;x
8248;175;210;132;;x
8249;7;0;5;;x
8250;49;3;133;;x
8251;91;6;6;;x
8252;133;9;134;;x
8253;175;12;7;;x
8254;7;15;135;;x
8255;49;18;8;;x
8256;91;21;136;;x
8257;133;24;9;;x
8258;175;27;137;;x
8259;7;30;10;;x
8260;49;33;138;;x
8261;91;36;11;;x
8262;133;39;139;;x
8263;175;42;12;;x
8264;7;45;140;;x
8265;49;48;13;;x
8266;91;51;141;;x
8267;133;54;14;;x
8268;175;57;142;;x
8269;7;60;15;;x
8270;49;63;143;;x
8271;91;66;16;;x
8272;133;69;144;;x
8273;175;72;17;;x
8274;7;75;145;;x
8275;49;78;18;;x
8276;91;81;146;;x
8277;133;84;19;;x
8278;175;87;147;;x
8279;7;90;20;;x
8280;49;93;148;;x
8281;91;96;21;;x
8282;133;99;149;;x
8283;175;102;22;;x
8284;7;105;150;;x
8285;49;108;23;;x
8286;91;111;151;;x
8287;133;114;24;;x
8288;175;117;152;;x
8289;7;120;25;;x
8290;49;123;153;;x
8291;91;126;26;;x
8292;133;129;154;;x
8293;175;132;27;;x
8294;7;135;155;;x
8295;49;138;28;;x
8296;91;141;156;;x
8297;133;144;29;;x
8298;175;147;157;;x
8299;7;150;30;;x
8300;49;153;158;;x
8301;91;156;31;;x
8302;133;159;159;;x
8303;175;162;32;;x
8304;7;165;160;;x
8305;49;168;33;;x
8306;91;171;161;;x
8307;133;174;34;;x
8308;175;177;162;;x
8309;7;180;35;;x
8310;49;183;163;;x
8311;91;186;36;;x
8312;133;189;164;;x
8313;175;192;37;;x
8314;7;195;165;;x
8315;49;198;38;;x
8316;91;201;166;;x
8317;133;204;39;;x
8318;175;207;167;;x
8319;7;210;40;;x
8320;49;0;168;;x
8321;91;3;41;;x
8322;133;6;169;;x
8323;175;9;42;;x
8324;7;12;170;;x
8325;49;15;43;;x
8326;91;18;171;;x
8327;133;21;44;;x
8328;175;24;172;;x
8329;7;27;45;;x
8330;49;30;173;;x
8331;91;33;46;;x
8332;133;36;174;;x
8333;175;39;47;;x
8334;7;42;175;;x
8335;49;45;48;;x
8336;91;48;176;;x
8337;133;51;49;;x
8338;175;54;177;;x
8339;7;57;50;;x
8340;49;60;178;;x
8341;91;63;51;;x
8342;133;66;179;;x
8343;175;69;52;;x
8344;7;72;180;;x
8345;49;75;53;;x
8346;91;78;181;;x
8347;133;81;54;;x
8348;175;84;182;;x
8349;7;87;55;;x
8350;49;90;183;;x
8351;91;93;56;;x
8352;133;96;184;;x
8353;175;99;57;;x
8354;7;102;185;;x
8355;49;105;58;;x
8356;91;108;186;;x
8357;133;111;59;;x
8358;175;114;187;;x
8359;7;117;60;;x
8360;49;120;188;;x
8361;91;123;61;;x
8362;133;126;189;;x
8363;175;129;62;;x
8364;7;132;190;;x
8365;49;135;63;;x
8366;91;138;191;;x
8367;133;141;64;;x
8368;175;144;192;;x
8369;7;147;65;;x
8370;49;150;193;;x
8371;91;153;66;;x
8372;133;156;194;;x
8373;175;159;67;;x
8374;7;162;195;;x
8375;49;165;68;;x
8376;91;168;196;;x
8377;133;171;69;;x
8378;175;174;197;;x
8379;7;177;70;;x
8380;49;180;198;;x
8381;91;183;71;;x
8382;133;186;199;;x
8383;175;189;72;;x
8384;7;192;200;;x
8385;49;195;73;;x
8386;91;198;201;;x
8387;133;201;74;;x
8388;175;204;202;;x
8389;7;207;75;;x
8390;49;210;203;;x
8391;91;0;76;;x
8392;133;3;204;;x
8393;175;6;77;;x
8394;7;9;205;;x
8395;49;12;78;;x
8396;91;15;206;;x
8397;133;18;79;;x
8398;175;21;207;;x
8399;7;24;80;;x
8400;49;27;208;;x
8401;91;30;81;;x
8402;133;33;209;;x
8403;175;36;82;;x
8404;7;39;210;;x
8405;49;42;83;;x
8406;91;45;211;;x
8407;133;48;84;;x
8408;175;51;212;;x
8409;7;54;85;;x
8410;49;57;213;;x
8411;91;60;86;;x
8412;133;63;214;;x
8413;175;66;87;;x
8414;7;69;215;;x
8415;49;72;88;;x
8416;91;75;216;;x
8417;133;78;89;;x
8418;175;81;217;;x
8419;7;84;90;;x
8420;49;87;218;;x
8421;91;90;91;;x
8422;133;93;219;;x
8423;175;96;92;;x
8424;7;99;220;;x
8425;49;102;93;;x
8426;91;105;221;;x
8427;133;108;94;;x
8428;175;111;222;;x
8429;7;114;95;;x
8430;49;117;223;;x
8431;91;120;96;;x
8432;133;123;224;;x
8433;175;126;97;;x
8434;7;129;225;;x
8435;49;132;98;;x
8436;91;135;226;;x
8437;133;138;99;;x
8438;175;141;227;;x
8439;8;144;0;;x
8440;50;147;128;;x
8441;92;150;1;;x
8442;134;153;129;;x
8443;176;156;2;;x
8444;8;159;130;;x
8445;50;162;3;;x
8446;92;165;131;;x
8447;134;168;4;;x
8448;176;171;132;;x
8449;8;174;5;;x
8450;50;177;133;;x
8451;92;180;6;;x
8452;134;183;134;;x
8453;176;186;7;;x
8454;8;189;135;;x
8455;50;192;8;;x
8456;92;195;136;;x
8457;134;198;9;;x
8458;176;201;137;;x
8459;8;204;10;;x
8460;50;207;138;;x
8461;92;210;11;;x
8462;134;0;139;;x
8463;176;3;12;;x
8464;8;6;140;;x
8465;50;9;13;;x
8466;92;12;141;;x
8467;134;15;14;;x
8468;176;18;142;;x
8469;8;21;15;;x
8470;50;24;143;;x
8471;92;27;16;;x
8472;134;30;144;;x
8473;176;33;17;;x
8474;8;36;145;;x
8475;50;39;18;;x
8476;92;42;146;;x
8477;134;45;19;;x
8478;176;48;147;;x
8479;8;51;20;;x
8480;50;54;148;;x
8481;92;57;21;;x
8482;134;60;149;;x
8483;176;63;22;;x
8484;8;66;150;;x
8485;50;69;23;;x
8486;92;72;151;;x
8487;134;75;24;;x
8488;176;78;152;;x
8489;8;81;25;;x
8490;50;84;153;;x
8491;92;87;26;;x
8492;134;90;154;;x
8493;176;93;27;;x
8494;8;96;155;;x
8495;50;99;28;;x
8496;92;102;156;;x
8497;134;105;29;;x
8498;176;108;157;;x
8499;8;111;30;;x
8500;50;114;158;;x
8501;92;117;31;;x
8502;134;120;159;;x
8503;176;123;32;;x
8504;8;126;160;;x
8505;50;129;33;;x
8506;92;132;161;;x
8507;134;135;34;;x
8508;176;138;162;;x
8509;8;141;35;;x
8510;50;144;163;;x
8511;92;147;36;;x
8512;134;150;164;;x
8513;176;153;37;;x
8514;8;156;165;;x
8515;50;159;38;;x
8516;92;162;166;;x
8517;134;165;39;;x
8518;176;168;167;;x
8519;8;171;40;;x
8520;50;174;168;;x
8521;92;177;41;;x
8522;134;180;169;;x
8523;176;183;42;;x
8524;8;186;170;;x
8525;50;189;43;;x
8526;92;192;171;;x
8527;134;195;44;;x
8528;176;198;172;;x
8529;8;201;45;;x
8530;50;204;173;;x
8531;92;207;46;;x
8532;134;210;174;;x
8533;176;0;47;;x
8534;8;3;175;;x
8535;50;6;48;;x
8536;92;9;176;;x
8537;134;12;49;;x
8538;176;15;177;;x
8539;8;18;50;;x
8540;50;21;178;;x
8541;92;24;51;;x
8542;134;27;179;;x
8543;176;30;52;;x
8544;8;33;180;;x
8545;50;36;53;;x
8546;92;39;181;;x
8547;134;42;54;;x
8548;176;45;182;;x
8549;8;48;55;;x
8550;50;51;183;;x
8551;92;54;56;;x
8552;134;57;184;;x
8553;176;60;57;;x
8554;8;63;185;;x
8555;50;66;58;;x
8556;92;69;186;;x
8557;134;72;59;;x
8558;176;75;187;;x
8559;8;78;60;;x
8560;50;81;188;;x
8561;92;84;61;;x
8562;134;87;189;;x
8563;176;90;62;;x
8564;8;93;190;;x
8565;50;96;63;;x
8566;92;99;191;;x
8567;134;102;64;;x
8568;176;105;192;;x
8569;8;108;65;;x
8570;50;111;193;;x
8571;92;114;66;;x
8572;134;117;194;;x
8573;176;120;67;;x
8574;8;123;195;;x
8575;50;126;68;;x
8576;92;129;196;;x
8577;134;132;69;;x
8578;176;135;197;;x
8579;8;138;70;;x
8580;50;141;198;;x
8581;92;144;71;;x
8582;134;147;199;;x
8583;176;150;72;;x
8584;8;153;200;;x
8585;50;156;73;;x
8586;92;159;201;;x
8587;134;162;74;;x
8588;176;165;202;;x
8589;8;168;75;;x
8590;50;171;203;;x
8591;92;174;76;;x
8592;134;177;204;;x
8593;176;180;77;;x
8594;8;183;205;;x
8595;50;186;78;;x
8596;92;189;206;;x
8597;134;192;79;;x
8598;176;195;207;;x
8599;8;198;80;;x
8600;50;201;208;;x
8601;92;204;81;;x
8602;134;207;209;;x
8603;176;210;82;;x
8604;8;0;210;;x
8605;50;3;83;;x
8606;92;6;211;;x
8607;134;9;84;;x
8608;176;12;212;;x
8609;8;15;85;;x
8610;50;18;213;;x
8611;92;21;86;;x
8612;134;24;214;;x
8613;176;27;87;;x
8614;8;30;215;;x
8615;50;33;88;;x
8616;92;36;216;;x
8617;134;39;89;;x
8618;176;42;217;;x
8619;8;45;90;;x
8620;50;48;218;;x
8621;92;51;91;;x
8622;134;54;219;;x
8623;176;57;92;;x
8624;8;60;220;;x
8625;50;63;93;;x
8626;92;66;221;;x
8627;134;69;94;;x
8628;176;72;222;;x
8629;8;75;95;;x
8630;50;78;223;;x
8631;92;81;96;;x
8632;134;84;224;;x
8633;176;87;97;;x
8634;8;90;225;;x
8635;50;93;98;;x
8636;92;96;226;;x
8637;134;99;99;;x
8638;176;102;227;;x
8639;8;105;0;;x
8640;50;108;128;;x
8641;92;111;1;;x
8642;134;114;129;;x
8643;176;117;2;;x
8644;8;120;130;;x
8645;50;123;3;;x
8646;92;126;131;;x
8647;134;129;4;;x
8648;176;132;132;;x
8649;8;135;5;;x
8650;50;138;133;;x
8651;92;141;6;;x
8652;134;144;134;;x
8653;176;147;7;;x
8654;8;150;135;;x
8655;50;153;8;;x
8656;92;156;136;;x
8657;134;159;9;;x
8658;176;162;137;;x
8659;8;165;10;;x
8660;50;168;138;;x
8661;92;171;11;;x
8662;134;174;139;;x
8663;176;177;12;;x
8664;8;180;140;;x
8665;50;183;13;;x
8666;92;186;141;;x
8667;134;189;14;;x
8668;176;192;142;;x
8669;8;195;15;;x
8670;50;198;143;;x
8671;92;201;16;;x
8672;134;204;144;;x
8673;176;207;17;;x
8674;8;210;145;;x
8675;50;0;18;;x
8676;92;3;146;;x
8677;134;6;19;;x
8678;176;9;147;;x
8679;8;12;20;;x
8680;50;15;148;;x
8681;92;18;21;;x
8682;134;21;149;;x
8683;176;24;22;;x
8684;8;27;150;;x
8685;50;30;23;;x
8686;92;33;151;;x
8687;134;36;24;;x
8688;176;39;152;;x
8689;8;42;25;;x
8690;50;45;153;;x
8691;92;48;26;;x
8692;134;51;154;;x
8693;176;54;27;;x
8694;8;57;155;;x
8695;50;60;28;;x
8696;92;63;156;;x
8697;134;66;29;;x
8698;176;69;157;;x
8699;8;72;30;;x
8700;50;75;158;;x
8701;92;78;31;;x
8702;134;81;159;;x
8703;176;84;32;;x
8704;8;87;160;;x
8705;50;90;33;;x
8706;92;93;161;;x
8707;134;96;34;;x
8708;176;99;162;;x
8709;8;102;35;;x
8710;50;105;163;;x
8711;92;108;36;;x
8712;134;111;164;;x
8713;176;114;37;;x
8714;8;117;165;;x
8715;50;120;38;;x
8716;92;123;166;;x
8717;134;126;39;;x
8718;176;129;167;;x
8719;8;132;40;;x
8720;50;135;168;;x
8721;92;138;41;;x
8722;134;141;169;;x
8723;176;144;42;;x
8724;8;147;170;;x
8725;50;150;43;;x
8726;92;153;171;;x
8727;134;156;44;;x
8728;176;159;172;;x
8729;8;162;45;;x
8730;50;165;173;;x
8731;92;168;46;;x
8732;134;171;174;;x
8733;176;174;47;;x
8734;8;177;175;;x
8735;50;180;48;;x
8736;92;183;176;;x
8737;134;186;49;;x
8738;176;189;177;;x
8739;8;192;50;;x
8740;50;195;178;;x
8741;92;198;51;;x
8742;134;201;179;;x
8743;176;204;52;;x
8744;8;207;180;;x
8745;50;210;53;;x
8746;92;0;181;;x
8747;134;3;54;;x
8748;176;6;182;;x
8749;8;9;55;;x
8750;50;12;183;;x
8751;92;15;56;;x
8752;134;18;184;;x
8753;176;21;57;;x
8754;8;24;185;;x
8755;50;27;58;;x
8756;92;30;186;;x
8757;134;33;59;;x
8758;176;36;187;;x
8759;8;39;60;;x
8760;50;42;188;;x
8761;92;45;61;;x
8762;134;48;189;;x
8763;176;51;62;;x
8764;8;54;190;;x
8765;50;57;63;;x
8766;92;60;191;;x
8767;134;63;64;;x
8768;176;66;192;;x
8769;8;69;65;;x
8770;50;72;193;;x
8771;92;75;66;;x
8772;134;78;194;;x
8773;176;81;67;;x
8774;8;84;195;;x
8775;50;87;68;;x
8776;92;90;196;;x
8777;134;93;69;;x
8778;176;96;197;;x
8779;8;99;70;;x
8780;50;102;198;;x
8781;92;105;71;;x
