province;red;green;blue;x;x;
8444;8;201;150;;x;
8445;50;204;23;;x;
8446;92;207;151;;x;
8447;134;210;24;;x;
8448;176;0;152;;x;
8449;8;3;25;;x;
8450;50;6;153;;x;
8451;92;9;26;;x;
8452;134;12;154;;x;
8453;176;15;27;;x;
8454;8;18;155;;x;
8455;50;21;28;;x;
8456;92;24;156;;x;
8457;134;27;29;;x;
8458;176;30;157;;x;
8459;8;33;30;;x;
8460;50;36;158;;x;
8461;92;39;31;;x;
8462;134;42;159;;x;
8463;176;45;32;;x;
8464;8;48;160;;x;
8465;50;51;33;;x;
8466;92;54;161;;x;
8467;134;57;34;;x;
8468;176;60;162;;x;
8469;8;63;35;;x;
8470;50;66;163;;x;
8471;92;69;36;;x;
8472;134;72;164;;x;
8473;176;75;37;;x;
8474;8;78;165;;x;
8475;50;81;38;;x;
8476;92;84;166;;x;
8477;134;87;39;;x;
8478;176;90;167;;x;
8479;8;93;40;;x;
8480;50;96;168;;x;
8481;92;99;41;;x;
8482;134;102;169;;x;
8483;176;105;42;;x;
8484;8;108;170;;x;
8485;50;111;43;;x;
8486;92;114;171;;x;
8487;134;117;44;;x;
8488;176;120;172;;x;
8489;8;123;45;;x;
8490;50;126;173;;x;
8491;92;129;46;;x;
8492;134;132;174;;x;
8493;176;135;47;;x;
8494;8;138;175;;x;
8495;50;141;48;;x;
8496;92;144;176;;x;
8497;134;147;49;;x;
8498;176;150;177;;x;
8499;8;153;50;;x;
8500;50;156;178;;x;
8501;92;159;51;;x;
8502;134;162;179;;x;
8503;176;165;52;;x;
8504;8;168;180;;x;
8505;50;171;53;;x;
8506;92;174;181;;x;
8507;134;177;54;;x;
8508;176;180;182;;x;
8509;8;183;55;;x;
8510;50;186;183;;x;
8511;92;189;56;;x;
8512;134;192;184;;x;
8513;176;195;57;;x;
8514;8;198;185;;x;
8515;50;201;58;;x;
8516;92;204;186;;x;
8517;134;207;59;;x;
8518;176;210;187;;x;
8519;8;0;60;;x;
8520;50;3;188;;x;
8521;92;6;61;;x;
8522;134;9;189;;x;
8523;176;12;62;;x;
8524;8;15;190;;x;
8525;50;18;63;;x;
8526;92;21;191;;x;
8527;134;24;64;;x;
8528;176;27;192;;x;
8529;8;30;65;;x;
8530;50;33;193;;x;
8531;92;36;66;;x;
8532;134;39;194;;x;
8533;176;42;67;;x;
8534;8;45;195;;x;
8535;50;48;68;;x;
8536;92;51;196;;x;
8537;134;54;69;;x;
8538;176;57;197;;x;
8539;8;60;70;;x;
8540;50;63;198;;x;
8541;92;66;71;;x;
8542;134;69;199;;x;
8543;176;72;72;;x;
8544;8;75;200;;x;
8545;50;78;73;;x;
8546;92;81;201;;x;
8547;134;84;74;;x;
8548;176;87;202;;x;
8549;8;90;75;;x;
8550;50;93;203;;x;
8551;92;96;76;;x;
8552;134;99;204;;x;
8553;176;102;77;;x;
8554;8;105;205;;x;
8555;50;108;78;;x;
8556;92;111;206;;x;
8557;134;114;79;;x;
8558;176;117;207;;x;
8559;8;120;80;;x;
8560;50;123;208;;x;
8561;92;126;81;;x;
8562;134;129;209;;x;
8563;176;132;82;;x;
8564;8;135;210;;x;
8565;50;138;83;;x;
8566;92;141;211;;x;
8567;134;144;84;;x;
8568;176;147;212;;x;
8569;8;150;85;;x;
8570;50;153;213;;x;
8571;92;156;86;;x;
8572;134;159;214;;x;
8573;176;162;87;;x;
8574;8;165;215;;x;
8575;50;168;88;;x;
8576;92;171;216;;x;
8577;134;174;89;;x;
8578;176;177;217;;x;
8579;8;180;90;;x;
8580;50;183;218;;x;
8581;92;186;91;;x;
8582;134;189;219;;x;
8583;176;192;92;;x;
8584;8;195;220;;x;
8585;50;198;93;;x;
8586;92;201;221;;x;
8587;134;204;94;;x;
8588;176;207;222;;x;
8589;8;210;95;;x;
8590;50;0;223;;x;
8591;92;3;96;;x;
8592;134;6;224;;x;
8593;176;9;97;;x;
8594;8;12;225;;x;
8595;50;15;98;;x;
8596;92;18;226;;x;
8597;134;21;99;;x;
8598;176;24;227;;x;
8599;8;27;0;;x;
8600;50;30;128;;x;
8601;92;33;1;;x;
8602;134;36;129;;x;
8603;176;39;2;;x;
8604;8;42;130;;x;
8605;50;45;3;;x;
8606;92;48;131;;x;
8607;134;51;4;;x;
8608;176;54;132;;x;
8609;8;57;5;;x;
8610;50;60;133;;x;
8611;92;63;6;;x;
8612;134;66;134;;x;
8613;176;69;7;;x;
8614;8;72;135;;x;
8615;50;75;8;;x;
8616;92;78;136;;x;
8617;134;81;9;;x;
8618;176;84;137;;x;
8619;8;87;10;;x;
8620;50;90;138;;x;
8621;92;93;11;;x;
8622;134;96;139;;x;
8623;176;99;12;;x;
8624;8;102;140;;x;
8625;50;105;13;;x;
8626;92;108;141;;x;
8627;134;111;14;;x;
8628;176;114;142;;x;
8629;8;117;15;;x;
8630;50;120;143;;x;
8631;92;123;16;;x;
8632;134;126;144;;x;
8633;176;129;17;;x;
8634;8;132;145;;x;
8635;50;135;18;;x;
8636;92;138;146;;x;
8637;134;141;19;;x;
8638;176;144;147;;x;
8639;8;147;20;;x;
8640;50;150;148;;x;
8641;92;153;21;;x;
8642;134;156;149;;x;
8643;176;159;22;;x;
8644;8;162;150;;x;
8645;50;165;23;;x;
8646;92;168;151;;x;
8647;134;171;24;;x;
8648;176;174;152;;x;
8649;8;177;25;;x;
8650;50;180;153;;x;
8651;92;183;26;;x;
8652;134;186;154;;x;
8653;176;189;27;;x;
8654;8;192;155;;x;
8655;50;195;28;;x;
8656;92;198;156;;x;
8657;134;201;29;;x;
8658;176;204;157;;x;
8659;8;207;30;;x;
8660;50;210;158;;x;
8661;92;0;31;;x;
8662;134;3;159;;x;
8663;176;6;32;;x;
8664;8;9;160;;x;
8665;50;12;33;;x;
8666;92;15;161;;x;
8667;134;18;34;;x;
8668;176;21;162;;x;
8669;8;24;35;;x;
8670;50;27;163;;x;
8671;92;30;36;;x;
8672;134;33;164;;x;
8673;176;36;37;;x;
8674;8;39;165;;x;
8675;50;42;38;;x;
8676;92;45;166;;x;
8677;134;48;39;;x;
8678;176;51;167;;x;
8679;8;54;40;;x;
8680;50;57;168;;x;
8681;92;60;41;;x;
8682;134;63;169;;x;
8683;176;66;42;;x;
8684;8;69;170;;x;
8685;50;72;43;;x;
8686;92;75;171;;x;
8687;134;78;44;;x;
8688;176;81;172;;x;
8689;8;84;45;;x;
8690;50;87;173;;x;
8691;92;90;46;;x;
8692;134;93;174;;x;
8693;176;96;47;;x;
8694;8;99;175;;x;
8695;50;102;48;;x;
8696;92;105;176;;x;
8697;134;108;49;;x;
8698;176;111;177;;x;
8699;8;114;50;;x;
8700;50;117;178;;x;
8701;92;120;51;;x;
8702;134;123;179;;x;
8703;176;126;52;;x;
8704;8;129;180;;x;
8705;50;132;53;;x;
8706;92;135;181;;x;
8707;134;138;54;;x;
8708;176;141;182;;x;
8709;8;144;55;;x;
8710;50;147;183;;x;
8711;92;150;56;;x;
8712;134;153;184;;x;
8713;176;156;57;;x;
8714;8;159;185;;x;
8715;50;162;58;;x;
8716;92;165;186;;x;
8717;134;168;59;;x;
8718;176;171;187;;x;
8719;8;174;60;;x;
8720;50;177;188;;x;
8721;92;180;61;;x;
8722;134;183;189;;x;
8723;176;186;62;;x;
8724;8;189;190;;x;
8725;50;192;63;;x;
8726;92;195;191;;x;
8727;134;198;64;;x;
8728;176;201;192;;x;
8729;8;204;65;;x;
8730;50;207;193;;x;
8731;92;210;66;;x;
8732;134;0;194;;x;
8733;176;3;67;;x;
8734;8;6;195;;x;
8735;50;9;68;;x;
8736;92;12;196;;x;
8737;134;15;69;;x;
8738;176;18;197;;x;
8739;8;21;70;;x;
8740;50;24;198;;x;
8741;92;27;71;;x;
8742;134;30;199;;x;
8743;176;33;72;;x;
8744;8;36;200;;x;
8745;50;39;73;;x;
8746;92;42;201;;x;
8747;134;45;74;;x;
8748;176;48;202;;x;
8749;8;51;75;;x;
8750;50;54;203;;x;
8751;92;57;76;;x;
8752;134;60;204;;x;
8753;176;63;77;;x;
8754;8;66;205;;x;
8755;50;69;78;;x;
8756;92;72;206;;x;
8757;134;75;79;;x;
8758;176;78;207;;x;
8759;8;81;80;;x;
8760;50;84;208;;x;
8761;92;87;81;;x;
8762;134;90;209;;x;
8763;176;93;82;;x;
8764;8;96;210;;x;
8765;50;99;83;;x;
8766;92;102;211;;x;
8767;134;105;84;;x;
8768;176;108;212;;x;
8769;8;111;85;;x;
8770;50;114;213;;x;
8771;92;117;86;;x;
8772;134;120;214;;x;
8773;176;123;87;;x;
8774;8;126;215;;x;
8775;50;129;88;;x;
8776;92;132;216;;x;
8777;134;135;89;;x;
8778;176;138;217;;x;
8779;8;141;90;;x;
8780;50;144;218;;x;
8781;92;147;91;;x;
8782;134;150;219;;x;
8783;176;153;92;;x;
8784;8;156;220;;x;
8785;50;159;93;;x;
8786;92;162;221;;x;
8787;134;165;94;;x;
8788;176;168;222;;x;
8789;8;171;95;;x;
8790;50;174;223;;x;
8791;92;177;96;;x;
8792;134;180;224;;x;
8793;176;183;97;;x;
8794;8;186;225;;x;
8795;50;189;98;;x;
8796;92;192;226;;x;
8797;134;195;99;;x;
8798;176;198;227;;x;
8799;8;201;0;;x;
8800;50;204;128;;x;
8801;92;207;1;;x;
8802;134;210;129;;x;
8803;176;0;2;;x;
8804;8;3;130;;x;
8805;50;6;3;;x;
8806;92;9;131;;x;
8807;134;12;4;;x;
8808;176;15;132;;x;
8809;8;18;5;;x;
8810;50;21;133;;x;
8811;92;24;6;;x;
8812;134;27;134;;x;
8813;176;30;7;;x;
8814;8;33;135;;x;
8815;50;36;8;;x;
8816;92;39;136;;x;
8817;134;42;9;;x;
8818;176;45;137;;x;
8819;8;48;10;;x;
8820;50;51;138;;x;
8821;92;54;11;;x;
8822;134;57;139;;x;
8823;176;60;12;;x;
8824;8;63;140;;x;
8825;50;66;13;;x;
8826;92;69;141;;x;
8827;134;72;14;;x;
8828;176;75;142;;x;
8829;8;78;15;;x;
8830;50;81;143;;x;
8831;92;84;16;;x;
8832;134;87;144;;x;
8833;176;90;17;;x;
8834;8;93;145;;x;
8835;50;96;18;;x;
8836;92;99;146;;x;
8837;134;102;19;;x;
8838;176;105;147;;x;
8839;8;108;20;;x;
8840;50;111;148;;x;
8841;92;114;21;;x;
8842;134;117;149;;x;
8843;176;120;22;;x;
8844;8;123;150;;x;
8845;50;126;23;;x;
8846;92;129;151;;x;
8847;134;132;24;;x;
8848;176;135;152;;x;
8849;8;138;25;;x;
8850;50;141;153;;x;
8851;92;144;26;;x;
8852;134;147;154;;x;
8853;176;150;27;;x;
8854;8;153;155;;x;
8855;50;156;28;;x;
8856;92;159;156;;x;
8857;134;162;29;;x;
8858;176;165;157;;x;
8859;8;168;30;;x;
8860;50;171;158;;x;
8861;92;174;31;;x;
8862;134;177;159;;x;
8863;176;180;32;;x;
8864;8;183;160;;x;
8865;50;186;33;;x;
8866;92;189;161;;x;
8867;134;192;34;;x;
8868;176;195;162;;x;
8869;8;198;35;;x;
8870;50;201;163;;x;
8871;92;204;36;;x;
8872;134;207;164;;x;
8873;176;210;37;;x;
8874;8;0;165;;x;
8875;50;3;38;;x;
8876;92;6;166;;x;
8877;134;9;39;;x;
8878;176;12;167;;x;
8879;8;15;40;;x;
8880;50;18;168;;x;
8881;92;21;41;;x;
8882;134;24;169;;x;
8883;176;27;42;;x;
8884;8;30;170;;x;
8885;50;33;43;;x;
8886;92;36;171;;x;
8887;134;39;44;;x;
8888;176;42;172;;x;
8889;8;45;45;;x;
8890;50;48;173;;x;
8891;92;51;46;;x;
8892;134;54;174;;x;
8893;176;57;47;;x;
8894;8;60;175;;x;
8895;50;63;48;;x;
8896;92;66;176;;x;
8897;134;69;49;;x;
8898;176;72;177;;x;
8899;8;75;50;;x;
8900;50;78;178;;x;
8901;92;81;51;;x;
8902;134;84;179;;x;
8903;176;87;52;;x;
8904;8;90;180;;x;
8905;50;93;53;;x;
8906;92;96;181;;x;
8907;134;99;54;;x;
8908;176;102;182;;x;
8909;8;105;55;;x;
8910;50;108;183;;x;
8911;92;111;56;;x;
8912;134;114;184;;x;
8913;176;117;57;;x;
8914;8;120;185;;x;
8915;50;123;58;;x;
8916;92;126;186;;x;
8917;134;129;59;;x;
8918;176;132;187;;x;
8919;8;135;60;;x;
8920;50;138;188;;x;
8921;92;141;61;;x;
8922;134;144;189;;x;
8923;176;147;62;;x;
8924;8;150;190;;x;
8925;50;153;63;;x;
8926;92;156;191;;x;
8927;134;159;64;;x;
8928;176;162;192;;x;
8929;8;165;65;;x;
8930;50;168;193;;x;
8931;92;171;66;;x;
8932;134;174;194;;x;
8933;176;177;67;;x;
8934;8;180;195;;x;
8935;50;183;68;;x;
8936;92;186;196;;x;
8937;134;189;69;;x;
8938;176;192;197;;x;
8939;8;195;70;;x;
8940;50;198;198;;x;
8941;92;201;71;;x;
8942;134;204;199;;x;
8943;176;207;72;;x;
8944;8;210;200;;x;
8945;50;0;73;;x;
8946;92;3;201;;x;
8947;134;6;74;;x;
8948;176;9;202;;x;
8949;8;12;75;;x;
8950;50;15;203;;x;
8951;92;18;76;;x;
8952;134;21;204;;x;
8953;176;24;77;;x;
8954;8;27;205;;x;
8955;50;30;78;;x;
8956;92;33;206;;x;
8957;134;36;79;;x;
8958;176;39;207;;x;
8959;8;42;80;;x;
8960;50;45;208;;x;
8961;92;48;81;;x;
8962;134;51;209;;x;
8963;176;54;82;;x;
8964;8;57;210;;x;
8965;50;60;83;;x;
8966;92;63;211;;x;
8967;134;66;84;;x;
8968;176;69;212;;x;
8969;8;72;85;;x;
8970;50;75;213;;x;
8971;92;78;86;;x;
8972;134;81;214;;x;
8973;176;84;87;;x;
8974;8;87;215;;x;
8975;50;90;88;;x;
8976;92;93;216;;x;
8977;134;96;89;;x;
8978;176;99;217;;x;
8979;8;102;90;;x;
8980;50;105;218;;x;
8981;92;108;91;;x;
8982;134;111;219;;x;
8983;176;114;92;;x;
8984;8;117;220;;x;
8985;50;120;93;;x;
8986;92;123;221;;x;
8987;134;126;94;;x;
8988;176;129;222;;x;
8989;8;132;95;;x;
8990;50;135;223;;x;
8991;92;138;96;;x;
8992;134;141;224;;x;
8993;176;144;97;;x;
8994;8;147;225;;x;
8995;50;150;98;;x;
8996;92;153;226;;x;
8997;134;156;99;;x;
8998;176;159;227;;x;
8999;9;162;0;;x;
9000;51;165;128;;x;
9001;93;168;1;;x;
9002;135;171;129;;x;
9003;177;174;2;;x;
9004;9;177;130;;x;
9005;51;180;3;;x;
9006;93;183;131;;x;
9007;135;186;4;;x;
9008;177;189;132;;x;
9009;9;192;5;;x;
9010;51;195;133;;x;
9011;93;198;6;;x;
9012;135;201;134;;x;
9013;177;204;7;;x;
9014;9;207;135;;x;
9015;51;210;8;;x;
9016;93;0;136;;x;
9017;135;3;9;;x;
9018;177;6;137;;x;
9019;9;9;10;;x;
9020;51;12;138;;x;
9021;93;15;11;;x;
9022;135;18;139;;x;
9023;177;21;12;;x;
9024;9;24;140;;x;
9025;51;27;13;;x;
9026;93;30;141;;x;
9027;135;33;14;;x;
9028;177;36;142;;x;
9029;9;39;15;;x;
9030;51;42;143;;x;
9031;93;45;16;;x;
9032;135;48;144;;x;
9033;177;51;17;;x;
9034;9;54;145;;x;
9035;51;57;18;;x;
9036;93;60;146;;x;
9037;135;63;19;;x;
9038;177;66;147;;x;
9039;9;69;20;;x;
9040;51;72;148;;x;
9041;93;75;21;;x;
9042;135;78;149;;x;
9043;177;81;22;;x;
9044;9;84;150;;x;
9045;51;87;23;;x;
9046;93;90;151;;x;
9047;135;93;24;;x;
9048;177;96;152;;x;
9049;9;99;25;;x;
9050;51;102;153;;x;
9051;93;105;26;;x;
9052;135;108;154;;x;
9053;177;111;27;;x;
9054;9;114;155;;x;
9055;51;117;28;;x;
9056;93;120;156;;x;
9057;135;123;29;;x;
9058;177;126;157;;x;
9059;9;129;30;;x;
9060;51;132;158;;x;
9061;93;135;31;;x;
9062;135;138;159;;x;
9063;177;141;32;;x;
9064;9;144;160;;x;
9065;51;147;33;;x;
9066;93;150;161;;x;
9067;135;153;34;;x;
9068;177;156;162;;x;
9069;9;159;35;;x;
9070;51;162;163;;x;
9071;93;165;36;;x;
9072;135;168;164;;x;
9073;177;171;37;;x;
9074;9;174;165;;x;
9075;51;177;38;;x;
9076;93;180;166;;x;
9077;135;183;39;;x;
9078;177;186;167;;x;
9079;9;189;40;;x;
9080;51;192;168;;x;
9081;93;195;41;;x;
9082;135;198;169;;x;
9083;177;201;42;;x;
9084;9;204;170;;x;
9085;51;207;43;;x;
9086;93;210;171;;x;
9087;135;0;44;;x;
9088;177;3;172;;x;
9089;9;6;45;;x;
9090;51;9;173;;x;
9091;93;12;46;;x;
9092;135;15;174;;x;
9093;177;18;47;;x;
9094;9;21;175;;x;
9095;51;24;48;;x;
9096;93;27;176;;x;
9097;135;30;49;;x;
9098;177;33;177;;x;
9099;9;36;50;;x;
9100;51;39;178;;x;
9101;93;42;51;;x;
9102;135;45;179;;x;
9103;177;48;52;;x;
9104;9;51;180;;x;
9105;51;54;53;;x;
9106;93;57;181;;x;
9107;135;60;54;;x;
9108;177;63;182;;x;
9109;9;66;55;;x;
9110;51;69;183;;x;
9111;93;72;56;;x;
9112;135;75;184;;x;
9113;177;78;57;;x;
9114;9;81;185;;x;
9115;51;84;58;;x;
9116;93;87;186;;x;
9117;135;90;59;;x;
9118;177;93;187;;x;
9119;9;96;60;;x;
9120;51;99;188;;x;
9121;93;102;61;;x;
9122;135;105;189;;x;
9123;177;108;62;;x;
9124;9;111;190;;x;
9125;51;114;63;;x;
9126;93;117;191;;x;
9127;135;120;64;;x;
9128;177;123;192;;x;
9129;9;126;65;;x;
9130;51;129;193;;x;
9131;93;132;66;;x;
9132;135;135;194;;x;
9133;177;138;67;;x;
9134;9;141;195;;x;
9135;51;144;68;;x;
9136;93;147;196;;x;
9137;135;150;69;;x;
9138;177;153;197;;x;
9139;9;156;70;;x;
9140;51;159;198;;x;
9141;93;162;71;;x;
9142;135;165;199;;x;
9143;177;168;72;;x;
9144;9;171;200;;x;
9145;51;174;73;;x;
9146;93;177;201;;x;
9147;135;180;74;;x;
9148;177;183;202;;x;
9149;9;186;75;;x;
9150;51;189;203;;x;
9151;93;192;76;;x;
9152;135;195;204;;x;
9153;177;198;77;;x;
9154;9;201;205;;x;
9155;51;204;78;;x;
9156;93;207;206;;x;
9157;135;210;79;;x;
9158;177;0;207;;x;
9159;9;3;80;;x;
9160;51;6;208;;x;
9161;93;9;81;;x;
9162;135;12;209;;x;
9163;177;15;82;;x;
9164;9;18;210;;x;
9165;51;21;83;;x;
9166;93;24;211;;x;
9167;135;27;84;;x;
9168;177;30;212;;x;
9169;9;33;85;;x;
9170;51;36;213;;x;
9171;93;39;86;;x;
9172;135;42;214;;x;
9173;177;45;87;;x;
9174;9;48;215;;x;
9175;51;51;88;;x;
9176;93;54;216;;x;
9177;135;57;89;;x;
9178;177;60;217;;x;
9179;9;63;90;;x;
9180;51;66;218;;x;
9181;93;69;91;;x;
9182;135;72;219;;x;
9183;177;75;92;;x;
9184;9;78;220;;x;
9185;51;81;93;;x;
9186;93;84;221;;x;
9187;135;87;94;;x;
9188;177;90;222;;x;
9189;9;93;95;;x;
9190;51;96;223;;x;
9191;93;99;96;;x;
9192;135;102;224;;x;
9193;177;105;97;;x;
9194;9;108;225;;x;
9195;51;111;98;;x;
9196;93;114;226;;x;
9197;135;117;99;;x;
9198;177;120;227;;x;
9199;9;123;0;;x;
9200;51;126;128;;x;
9201;93;129;1;;x;
9202;135;132;129;;x;
9203;177;135;2;;x;
9204;9;138;130;;x;
9205;51;141;3;;x;
9206;93;144;131;;x;
9207;135;147;4;;x;
9208;177;150;132;;x;
9209;9;153;5;;x;
9210;51;156;133;;x;
9211;93;159;6;;x;
9212;135;162;134;;x;
9213;177;165;7;;x;
9214;9;168;135;;x;
9215;51;171;8;;x;
9216;93;174;136;;x;
9217;135;177;9;;x;
9218;177;180;137;;x;
9219;9;183;10;;x;
9220;51;186;138;;x;
9221;93;189;11;;x;
9222;135;192;139;;x;
9223;177;195;12;;x;
9224;9;198;140;;x;
9225;51;201;13;;x;
9226;93;204;141;;x;
9227;135;207;14;;x;
9228;177;210;142;;x;
9229;9;0;15;;x;
9230;51;3;143;;x;
9231;93;6;16;;x;
9232;135;9;144;;x;
9233;177;12;17;;x;
9234;9;15;145;;x;
9235;51;18;18;;x;
9236;93;21;146;;x;
9237;135;24;19;;x;
9238;177;27;147;;x;
9239;9;30;20;;x;
9240;51;33;148;;x;
9241;93;36;21;;x;
9242;135;39;149;;x;
9243;177;42;22;;x;
9244;9;45;150;;x;
9245;51;48;23;;x;
9246;93;51;151;;x;
9247;135;54;24;;x;
9248;177;57;152;;x;
9249;9;60;25;;x;
9250;51;63;153;;x;
9251;93;66;26;;x;
9252;135;69;154;;x;
9253;177;72;27;;x;
9254;9;75;155;;x;
9255;51;78;28;;x;
9256;93;81;156;;x;
9257;135;84;29;;x;
9258;177;87;157;;x;
9259;9;90;30;;x;
9260;51;93;158;;x;
9261;93;96;31;;x;
9262;135;99;159;;x;
9263;177;102;32;;x;
9264;9;105;160;;x;
9265;51;108;33;;x;
9266;93;111;161;;x;
9267;135;114;34;;x;
9268;177;117;162;;x;
9269;9;120;35;;x;
9270;51;123;163;;x;
9271;93;126;36;;x;
9272;135;129;164;;x;
9273;177;132;37;;x;
9274;9;135;165;;x;
9275;51;138;38;;x;
9276;93;141;166;;x;
9277;135;144;39;;x;
9278;177;147;167;;x;
9279;9;150;40;;x;
9280;51;153;168;;x;
9281;93;156;41;;x;
9282;135;159;169;;x;
9283;177;162;42;;x;
9284;9;165;170;;x;
9285;51;168;43;;x;
9286;93;171;171;;x;
9287;135;174;44;;x;
9288;177;177;172;;x;
9289;9;180;45;;x;
9290;51;183;173;;x;
9291;93;186;46;;x;
9292;135;189;174;;x;
9293;177;192;47;;x;
9294;9;195;175;;x;
9295;51;198;48;;x;
9296;93;201;176;;x;
9297;135;204;49;;x;
9298;177;207;177;;x;
9299;9;210;50;;x;
9300;51;0;178;;x;
9301;93;3;51;;x;
9302;135;6;179;;x;
9303;177;9;52;;x;
9304;9;12;180;;x;
9305;51;15;53;;x;
9306;93;18;181;;x;
9307;135;21;54;;x;
9308;177;24;182;;x;
9309;9;27;55;;x;
9310;51;30;183;;x;
9311;93;33;56;;x;
9312;135;36;184;;x;
9313;177;39;57;;x;
9314;9;42;185;;x;
9315;51;45;58;;x;
9316;93;48;186;;x;
9317;135;51;59;;x;
9318;177;54;187;;x;
9319;9;57;60;;x;
9320;51;60;188;;x;
9321;93;63;61;;x;
9322;135;66;189;;x;
9323;177;69;62;;x;
9324;9;72;190;;x;
9325;51;75;63;;x;
9326;93;78;191;;x;
9327;135;81;64;;x;
9328;177;84;192;;x;
9329;9;87;65;;x;
9330;51;90;193;;x;
9331;93;93;66;;x;
9332;135;96;194;;x;
9333;177;99;67;;x;
9334;9;102;195;;x;
9335;51;105;68;;x;
9336;93;108;196;;x;
9337;135;111;69;;x;
9338;177;114;197;;x;
9339;9;117;70;;x;
9340;51;120;198;;x;
9341;93;123;71;;x;
9342;135;126;199;;x;
9343;177;129;72;;x;
9344;9;132;200;;x;
9345;51;135;73;;x;
9346;93;138;201;;x;
9347;135;141;74;;x;
9348;177;144;202;;x;
9349;9;147;75;;x;
9350;51;150;203;;x;
9351;93;153;76;;x;
9352;135;156;204;;x;
9353;177;159;77;;x;
9354;9;162;205;;x;
9355;51;165;78;;x;
9356;93;168;206;;x;
9357;135;171;79;;x;
9358;177;174;207;;x;
9359;9;177;80;;x;
9360;51;180;208;;x;
9361;93;183;81;;x;
9362;135;186;209;;x;
9363;177;189;82;;x;
9364;9;192;210;;x;
9365;51;195;83;;x;
9366;93;198;211;;x;
9367;135;201;84;;x;
9368;177;204;212;;x;
9369;9;207;85;;x;
9370;51;210;213;;x;
9371;93;0;86;;x;
9372;135;3;214;;x;
9373;177;6;87;;x;
9374;9;9;215;;x;
9375;51;12;88;;x;
9376;93;15;216;;x;
9377;135;18;89;;x;
9378;177;21;217;;x;
9379;9;24;90;;x;
9380;51;27;218;;x;
9381;93;30;91;;x;
9382;135;33;219;;x;
9383;177;36;92;;x;
9384;9;39;220;;x;
9385;51;42;93;;x;
9386;93;45;221;;x;
9387;135;48;94;;x;
9388;177;51;222;;x;
9389;9;54;95;;x;
9390;51;57;223;;x;
9391;93;60;96;;x;
9392;135;63;224;;x;
9393;177;66;97;;x;
9394;9;69;225;;x;
9395;51;72;98;;x;
9396;93;75;226;;x;
9397;135;78;99;;x;
9398;177;81;227;;x;
9399;9;84;0;;x;
9400;51;87;128;;x;
9401;93;90;1;;x;
9402;135;93;129;;x;
9403;177;96;2;;x;
9404;9;99;130;;x;
9405;51;102;3;;x;
9406;93;105;131;;x;
9407;135;108;4;;x;
9408;177;111;132;;x;
9409;9;114;5;;x;
9410;51;117;133;;x;
9411;93;120;6;;x;
9412;135;123;134;;x;
9413;177;126;7;;x;
9414;9;129;135;;x;
9415;51;132;8;;x;
9416;93;135;136;;x;
9417;135;138;9;;x;
9418;177;141;137;;x;
9419;9;144;10;;x;
9420;51;147;138;;x;
9421;93;150;11;;x;
9422;135;153;139;;x;
9423;177;156;12;;x;
9424;9;159;140;;x;
9425;51;162;13;;x;
9426;93;165;141;;x;
9427;135;168;14;;x;
9428;177;171;142;;x;
9429;9;174;15;;x;
9430;51;177;143;;x;
9431;93;180;16;;x;
9432;135;183;144;;x;
9433;177;186;17;;x;
9434;9;189;145;;x;
9435;51;192;18;;x;
9436;93;195;146;;x;
9437;135;198;19;;x;
9438;177;201;147;;x;
9439;9;204;20;;x;
9440;51;207;148;;x;
9441;93;210;21;;x;
9442;135;0;149;;x;
9443;177;3;22;;x;
9444;9;6;150;;x;
9445;51;9;23;;x;
9446;93;12;151;;x;
9447;135;15;24;;x;
9448;177;18;152;;x;
9449;9;21;25;;x;
9450;51;24;153;;x;
9451;93;27;26;;x;
9452;135;30;154;;x;
9453;177;33;27;;x;
9454;9;36;155;;x;
9455;51;39;28;;x;
9456;93;42;156;;x;
9457;135;45;29;;x;
9458;177;48;157;;x;
9459;9;51;30;;x;
9460;51;54;158;;x;
9461;93;57;31;;x;
9462;135;60;159;;x;
9463;177;63;32;;x;
9464;9;66;160;;x;
9465;51;69;33;;x;
9466;93;72;161;;x;
9467;135;75;34;;x;
9468;177;78;162;;x;
9469;9;81;35;;x;
9470;51;84;163;;x;
9471;93;87;36;;x;
9472;135;90;164;;x;
9473;177;93;37;;x;
9474;9;96;165;;x;
9475;51;99;38;;x;
9476;93;102;166;;x;
9477;135;105;39;;x;
9478;177;108;167;;x;
9479;9;111;40;;x;
9480;51;114;168;;x;
9481;93;117;41;;x;
9482;135;120;169;;x;
9483;177;123;42;;x;
9484;9;126;170;;x;
9485;51;129;43;;x;
9486;93;132;171;;x;
9487;135;135;44;;x;
9488;177;138;172;;x;
9489;9;141;45;;x;
9490;51;144;173;;x;
9491;93;147;46;;x;
9492;135;150;174;;x;
9493;177;153;47;;x;
9494;9;156;175;;x;
9495;51;159;48;;x;
9496;93;162;176;;x;
9497;135;165;49;;x;
9498;177;168;177;;x;
9499;9;171;50;;x;
9500;51;174;178;;x;
9501;93;177;51;;x;
9502;135;180;179;;x;
9503;177;183;52;;x;
9504;9;186;180;;x;
9505;51;189;53;;x;
9506;93;192;181;;x;
9507;135;195;54;;x;
9508;177;198;182;;x;
9509;9;201;55;;x;
9510;51;204;183;;x;
9511;93;207;56;;x;
9512;135;210;184;;x;
9513;177;0;57;;x;
9514;9;3;185;;x;
9515;51;6;58;;x;
9516;93;9;186;;x;
9517;135;12;59;;x;
9518;177;15;187;;x;
